# dynamic_c=1_k=4_n=250_b=-0.04_p=0
#
# N1	aoic	stdev
0	-0.64493	0.177623
3	-0.532167	0.181805
6	-0.412356	0.175968
9	-0.307955	0.179554
12	-0.196577	0.176376
15	-0.0984281	0.17401
18	-0.000286829	0.174776
21	0.102362	0.177601
24	0.189536	0.165553
27	0.282493	0.156894
30	0.347708	0.16033
33	0.42425	0.143822
36	0.49253	0.144052
39	0.559039	0.139237
42	0.616986	0.13692
45	0.673702	0.127673
48	0.718585	0.120689
51	0.765956	0.111338
54	0.804444	0.110733
57	0.842598	0.108737
60	0.881011	0.0977251
63	0.909105	0.0923492
66	0.939659	0.0872579
69	0.95985	0.0845698
72	0.985838	0.0801367
75	1.0065	0.0709019
78	1.02153	0.0697875
81	1.03858	0.0622822
84	1.05687	0.0564871
87	1.07148	0.051943
90	1.08255	0.0475554
93	1.09394	0.0439711
96	1.10085	0.0403672
99	1.11375	0.0351105
102	1.12114	0.0332042
105	1.12749	0.0322929
108	1.1358	0.0269799
111	1.14214	0.0250194
114	1.14778	0.0229164
117	1.1535	0.0207726
120	1.16035	0.0165801
123	1.16485	0.0164537
126	1.17031	0.013958
129	1.17517	0.0120392
132	1.17948	0.010934
135	1.1842	0.00893826
138	1.18902	0.00683891
141	1.19314	0.00615126
144	1.19698	0.00647395
147	1.20116	0.00496792
150	1.20506	0.00533934
