# dynamic_c=1_k=4_n=250_b=-0.04_p=0.7
#
# N1	aoic	stdev
0	-0.939554	0.413447
3	-0.810962	0.607873
6	-0.641277	0.767835
9	-0.428224	0.878923
12	-0.275086	0.91836
15	0.00931551	0.955802
18	0.32988	0.908168
21	0.550975	0.808877
24	0.755265	0.650611
27	0.883222	0.494954
30	0.957783	0.363888
33	1.01085	0.225545
36	1.03656	0.120916
39	1.04639	0.0751271
42	1.05433	0.000388531
45	1.05887	0.000408409
48	1.0634	0.000407059
51	1.06792	0.000402457
54	1.07241	0.000416219
57	1.07687	0.000403299
60	1.0813	0.000402403
63	1.08573	0.000438691
66	1.09012	0.000426578
69	1.0945	0.00042571
72	1.09885	0.000439256
75	1.1032	0.000430438
78	1.10749	0.000420033
81	1.11178	0.000411946
84	1.11605	0.000405755
87	1.12026	0.000433406
90	1.12455	0.000429468
93	1.12872	0.000431707
96	1.13292	0.000429699
99	1.1371	0.000406471
102	1.14126	0.000417469
105	1.1454	0.000414099
108	1.1495	0.000414975
111	1.15358	0.000408231
114	1.15766	0.000409113
117	1.16172	0.000408808
120	1.16578	0.000418622
123	1.1698	0.000400944
126	1.17382	0.000394193
129	1.17781	0.000389334
132	1.18179	0.000400593
135	1.18577	0.000396876
138	1.1897	0.000390159
141	1.19363	0.000397162
144	1.19757	0.000376588
147	1.20148	0.000367723
150	1.20538	0.000368769
