# static_c=1_k=4_n=100_b=-0.08_p=0.1
#
# N1	aoic	stdev
0	-1.00094	0.115056
1	-0.961772	0.155214
2	-0.900918	0.186846
3	-0.845902	0.217257
4	-0.764622	0.253431
5	-0.684201	0.270254
6	-0.580327	0.322052
7	-0.479029	0.334288
8	-0.370489	0.346089
9	-0.307316	0.347325
10	-0.164862	0.368479
11	-0.0754875	0.37505
12	0.0233196	0.369345
13	0.155036	0.359891
14	0.197109	0.338374
15	0.284857	0.325223
16	0.355514	0.324618
17	0.447394	0.297467
18	0.512384	0.284062
19	0.597104	0.264497
20	0.626374	0.254732
21	0.676901	0.229654
22	0.715611	0.215756
23	0.771172	0.19818
24	0.791213	0.197861
25	0.827694	0.181345
26	0.852716	0.169768
27	0.888083	0.157056
28	0.898787	0.150464
29	0.939624	0.138567
30	0.951524	0.135159
31	0.954917	0.127866
32	0.988526	0.114499
33	0.996149	0.114233
34	1.00933	0.10557
35	1.02426	0.0951107
36	1.03632	0.0915804
37	1.05081	0.0826427
38	1.05939	0.0765032
39	1.06486	0.0764978
40	1.07399	0.072258
41	1.08549	0.0623358
42	1.09659	0.0532368
43	1.10159	0.0514011
44	1.10942	0.0447461
45	1.11193	0.0469994
46	1.11844	0.0440584
47	1.12283	0.0402472
48	1.13032	0.0344325
49	1.13434	0.0339903
50	1.14045	0.0278129
51	1.14548	0.0226147
52	1.14814	0.0263258
53	1.15229	0.0253964
54	1.15652	0.021882
55	1.15992	0.0213832
56	1.16477	0.016854
57	1.16869	0.0144037
58	1.17239	0.0129608
59	1.17622	0.0109945
60	1.17957	0.0100844
