# static_c=1_k=4_n=100_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.973946	0.117807
1	-0.906046	0.152029
2	-0.841424	0.177262
3	-0.770153	0.185465
4	-0.702789	0.194975
5	-0.615929	0.206501
6	-0.52493	0.220547
7	-0.446638	0.23192
8	-0.359784	0.246281
9	-0.276901	0.246899
10	-0.206799	0.230962
11	-0.126347	0.245778
12	-0.0436024	0.247518
13	0.0369428	0.235551
14	0.0911293	0.225069
15	0.171816	0.229782
16	0.223589	0.223349
17	0.28534	0.234054
18	0.358781	0.226309
19	0.403174	0.21005
20	0.472922	0.203353
21	0.522277	0.21687
22	0.567082	0.199776
23	0.614623	0.19077
24	0.668888	0.193571
25	0.711036	0.190397
26	0.730701	0.179769
27	0.759784	0.174261
28	0.801428	0.165879
29	0.837409	0.157023
30	0.871219	0.147875
31	0.887249	0.145057
32	0.91202	0.139432
33	0.935279	0.127973
34	0.955708	0.125315
35	0.971659	0.120526
36	0.993611	0.110529
37	1.00085	0.110633
38	1.02033	0.102606
39	1.03626	0.0938832
40	1.04864	0.085692
41	1.05814	0.0871637
42	1.06884	0.0772528
43	1.07561	0.0765647
44	1.08745	0.068983
45	1.09688	0.0631917
46	1.10355	0.061119
47	1.11239	0.0554448
48	1.11872	0.0528004
49	1.1258	0.0479642
50	1.1315	0.0428917
51	1.13717	0.0404929
52	1.14211	0.0368267
53	1.14974	0.0302666
54	1.15343	0.0289921
55	1.15749	0.0277556
56	1.16178	0.0252331
57	1.16605	0.0233444
58	1.17136	0.0173819
59	1.17487	0.0168053
60	1.17827	0.0178859
