# static_c=1_k=4_n=100_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.00644	0.233626
1	-0.962333	0.348314
2	-0.917145	0.431125
3	-0.864636	0.505653
4	-0.823408	0.550041
5	-0.743051	0.633792
6	-0.677677	0.685544
7	-0.537577	0.785592
8	-0.409952	0.847568
9	-0.280603	0.887719
10	-0.111167	0.918317
11	0.0569693	0.922048
12	0.201036	0.898831
13	0.388618	0.844315
14	0.520764	0.781769
15	0.686085	0.669295
16	0.782377	0.575992
17	0.856372	0.493597
18	0.959963	0.312175
19	0.966585	0.30618
20	1.02004	0.142894
21	1.01688	0.173242
22	1.03484	0.0991105
23	1.04504	0.0393162
24	1.04897	0.0448796
25	1.05399	0.00780479
26	1.0579	0.007204
27	1.06142	0.00850414
28	1.06559	0.00537036
29	1.06946	0.00323391
30	1.07281	0.00751487
31	1.07687	0.00376756
32	1.08057	0.00531515
33	1.08407	0.00330528
34	1.088	0.00493838
35	1.09167	0.00327388
36	1.09495	0.00763508
37	1.0988	0.00485138
38	1.10249	0.0043751
39	1.10628	0.00321748
40	1.10981	0.00318056
41	1.11299	0.00463512
42	1.11676	0.00296233
43	1.12037	0.00324287
44	1.12383	0.00309051
45	1.12736	0.00300803
46	1.13075	0.00296784
47	1.13435	0.00303856
48	1.13797	0.00301354
49	1.14123	0.00289833
50	1.14489	0.00298935
51	1.14806	0.00292262
52	1.15165	0.00292102
53	1.15497	0.00285846
54	1.15836	0.00280914
55	1.16189	0.00282443
56	1.16497	0.00270838
57	1.16832	0.00275514
58	1.17178	0.00275803
59	1.17526	0.00273401
60	1.17852	0.00262624
