# static_c=1_k=4_n=100_b=-0.04_p=0.1
#
# N1	aoic	stdev
0	-0.727589	0.356882
1	-0.611407	0.396916
2	-0.491759	0.428122
3	-0.401597	0.425922
4	-0.27657	0.440371
5	-0.122667	0.446251
6	0.00414674	0.445988
7	0.0784297	0.415667
8	0.170083	0.402995
9	0.271581	0.386901
10	0.355447	0.36884
11	0.444049	0.336204
12	0.500961	0.312668
13	0.588508	0.301205
14	0.643772	0.270039
15	0.707552	0.243024
16	0.746752	0.224795
17	0.786069	0.222769
18	0.818546	0.195235
19	0.849332	0.181709
20	0.878253	0.165085
21	0.904683	0.159534
22	0.934389	0.136979
23	0.948245	0.144759
24	0.965987	0.129013
25	0.983083	0.116104
26	0.999647	0.109928
27	1.01302	0.103247
28	1.0265	0.0917839
29	1.03532	0.093593
30	1.04714	0.0835724
31	1.05363	0.0795564
32	1.0673	0.0671358
33	1.07304	0.0637376
34	1.08353	0.0573264
35	1.08936	0.0537653
36	1.0904	0.0552673
37	1.10229	0.0445586
38	1.10712	0.0431937
39	1.11024	0.0453933
40	1.11492	0.0391337
41	1.12245	0.0326581
42	1.12686	0.029888
43	1.13039	0.0307738
44	1.13476	0.0284221
45	1.1403	0.0219516
46	1.14456	0.0192475
47	1.1485	0.0169134
48	1.15263	0.0135703
49	1.15639	0.0113972
50	1.1597	0.0116798
51	1.16274	0.0126741
52	1.16663	0.0101633
53	1.16985	0.0108881
54	1.17298	0.0108412
55	1.17641	0.0103355
56	1.18034	0.00601856
57	1.1836	0.00524576
58	1.18683	0.00518407
59	1.19012	0.00451759
60	1.19335	0.00350581
