# static_c=1_k=4_n=100_b=-0.04_p=0
#
# N1	aoic	stdev
0	-0.638148	0.285641
1	-0.539163	0.283713
2	-0.450277	0.280653
3	-0.357111	0.264142
4	-0.259388	0.289098
5	-0.17297	0.276912
6	-0.104414	0.27627
7	0.002094	0.283564
8	0.0637846	0.270228
9	0.160206	0.255874
10	0.217388	0.259365
11	0.282201	0.249384
12	0.360923	0.242332
13	0.418205	0.227051
14	0.488546	0.233911
15	0.521666	0.220079
16	0.590188	0.21348
17	0.645309	0.206225
18	0.682796	0.205774
19	0.714056	0.194262
20	0.760299	0.182396
21	0.785696	0.165789
22	0.824636	0.170994
23	0.856732	0.160946
24	0.887123	0.151652
25	0.896468	0.150819
26	0.925623	0.139334
27	0.959783	0.123898
28	0.972421	0.121445
29	0.993306	0.117421
30	1.00398	0.111172
31	1.02435	0.0996496
32	1.03402	0.0939093
33	1.04238	0.0903713
34	1.05966	0.079063
35	1.06297	0.0789287
36	1.07224	0.0736726
37	1.08387	0.0646563
38	1.09242	0.0595492
39	1.101	0.057147
40	1.10373	0.0563881
41	1.11473	0.0450709
42	1.12106	0.0418247
43	1.12549	0.0410527
44	1.13129	0.0351478
45	1.13705	0.0308036
46	1.1406	0.0305795
47	1.14315	0.0317983
48	1.14927	0.026117
49	1.15522	0.0180264
50	1.15709	0.0236837
51	1.16158	0.0190664
52	1.16638	0.0133743
53	1.16936	0.0139813
54	1.17246	0.0147272
55	1.17664	0.0121952
56	1.17991	0.0101753
57	1.18351	0.00865302
58	1.18678	0.00881877
59	1.19036	0.00440036
60	1.19346	0.00574955
