# dynamic_c=1_k=4_n=100_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.979072	0.126119
1	-0.919482	0.151514
2	-0.861246	0.164294
3	-0.7884	0.188339
4	-0.706993	0.192752
5	-0.625587	0.224545
6	-0.55586	0.215487
7	-0.443915	0.228086
8	-0.372399	0.230095
9	-0.283071	0.23926
10	-0.21139	0.242542
11	-0.115366	0.242629
12	-0.0528038	0.239324
13	0.0318108	0.236613
14	0.104291	0.225194
15	0.167297	0.239349
16	0.218806	0.232153
17	0.301231	0.223416
18	0.379622	0.230483
19	0.422752	0.215293
20	0.477884	0.210815
21	0.513725	0.20928
22	0.582178	0.200181
23	0.614972	0.195555
24	0.675588	0.19311
25	0.70763	0.184921
26	0.73594	0.182597
27	0.775276	0.168836
28	0.814076	0.167737
29	0.843354	0.160085
30	0.866907	0.150379
31	0.901871	0.141686
32	0.925587	0.134215
33	0.938622	0.136362
34	0.965388	0.124169
35	0.983069	0.122802
36	1.00476	0.10884
37	1.01915	0.106941
38	1.02938	0.105198
39	1.04263	0.0954003
40	1.05976	0.0875698
41	1.06826	0.0861661
42	1.07715	0.0787079
43	1.09278	0.0716307
44	1.10016	0.0679179
45	1.10837	0.0647005
46	1.11437	0.0597163
47	1.12404	0.0532759
48	1.13138	0.0507142
49	1.14071	0.0415747
50	1.14627	0.0379418
51	1.15081	0.0371738
52	1.15274	0.039336
53	1.16016	0.0312707
54	1.16356	0.0327153
55	1.16807	0.0298968
56	1.17426	0.0241858
57	1.17807	0.0224419
58	1.18227	0.0205103
59	1.18667	0.0167676
60	1.18973	0.0194871
