# dynamic_c=1_k=4_n=100_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0140726	1.00633
1	0.153651	0.988395
2	0.327432	0.942221
3	0.449745	0.889439
4	0.558256	0.827622
5	0.67852	0.739062
6	0.745058	0.677796
7	0.821678	0.59383
8	0.889219	0.502668
9	0.92965	0.437653
10	0.980013	0.336467
11	1.00608	0.272362
12	1.0332	0.18292
13	1.04415	0.144153
14	1.05148	0.119986
15	1.06369	0.0006596
16	1.06734	0.00066681
17	1.07105	0.000672156
18	1.07464	0.000693889
19	1.0783	0.000719422
20	1.08188	0.000714847
21	1.08553	0.000701912
22	1.08911	0.000734238
23	1.09271	0.000715942
24	1.09629	0.000723997
25	1.09983	0.000711243
26	1.10339	0.000738938
27	1.10689	0.000716713
28	1.11041	0.000720623
29	1.11389	0.000714847
30	1.11738	0.000698904
31	1.12086	0.000727654
32	1.12428	0.00070935
33	1.12775	0.000710355
34	1.13113	0.000720398
35	1.13462	0.000718527
36	1.13802	0.000732638
37	1.14141	0.000713133
38	1.14482	0.000706484
39	1.14817	0.000706651
40	1.15152	0.000739668
41	1.15487	0.000700518
42	1.15821	0.000735248
43	1.16152	0.000731598
44	1.16484	0.000713923
45	1.16814	0.000705625
46	1.17146	0.000674436
47	1.17474	0.000712506
48	1.17803	0.000694538
49	1.18124	0.000686396
50	1.18452	0.000694289
51	1.18776	0.00068925
52	1.19098	0.000657402
53	1.19417	0.000672873
54	1.19742	0.000674477
55	1.20064	0.000667719
56	1.20381	0.000653913
57	1.20696	0.000640185
58	1.21012	0.000643663
59	1.2133	0.000610414
60	1.21649	0.000633483
