# dynamic_c=1_k=4_n=100_b=0_p=0.9
#
# N1	aoic	stdev
0	0.0100459	1.00535
1	0.161291	0.986406
2	0.29139	0.95218
3	0.403964	0.908493
4	0.526573	0.84528
5	0.641293	0.767376
6	0.736669	0.684741
7	0.847066	0.559906
8	0.888326	0.502473
9	0.948835	0.398635
10	0.997204	0.286901
11	1.00161	0.283176
12	1.03052	0.191342
13	1.03461	0.188143
14	1.05735	0.0538767
15	1.05945	0.0746931
16	1.0648	0.0518762
17	1.07014	0.000742788
18	1.07381	0.000754314
19	1.07744	0.00076269
20	1.0811	0.000762068
21	1.08466	0.000775539
22	1.08828	0.000745422
23	1.09185	0.000779241
24	1.0954	0.000776416
25	1.09901	0.000759559
26	1.10251	0.000766639
27	1.10611	0.000758972
28	1.10958	0.000742756
29	1.11305	0.000745335
30	1.11655	0.000787312
31	1.12002	0.000754466
32	1.1235	0.000744529
33	1.12699	0.000753746
34	1.13041	0.000760285
35	1.1338	0.000773307
36	1.13724	0.000737018
37	1.1406	0.000758157
38	1.14396	0.000784463
39	1.14735	0.000763995
40	1.15075	0.00071992
41	1.15413	0.000716125
42	1.15743	0.000763846
43	1.1608	0.000710342
44	1.16409	0.000719452
45	1.16736	0.00074445
46	1.17073	0.000714215
47	1.17397	0.000729742
48	1.17725	0.000725566
49	1.18048	0.0007092
50	1.18377	0.000729714
51	1.18703	0.000722022
52	1.19024	0.0006936
53	1.1935	0.000704986
54	1.19666	0.000708888
55	1.19987	0.000686553
56	1.20309	0.00068402
57	1.20628	0.000683988
58	1.20942	0.000662207
59	1.21261	0.000693536
60	1.21577	0.000652948
