# dynamic_c=1_k=4_n=100_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.0691355	0.994542
1	0.178891	0.976093
2	0.334213	0.927405
3	0.475427	0.863394
4	0.640549	0.758226
5	0.761644	0.647922
6	0.821697	0.571466
7	0.931232	0.409103
8	0.9489	0.380397
9	0.998884	0.255824
10	1.03009	0.152586
11	1.03822	0.129225
12	1.0516	0.0583366
13	1.05517	0.0606445
14	1.06157	0.000556017
15	1.06526	0.000590765
16	1.06895	0.000598785
17	1.07255	0.000620969
18	1.07621	0.000607668
19	1.07979	0.000632198
20	1.08341	0.000640997
21	1.08701	0.000619563
22	1.09059	0.000642421
23	1.09416	0.000641402
24	1.09767	0.000660762
25	1.10126	0.000627062
26	1.10477	0.000664941
27	1.10835	0.000661201
28	1.11178	0.000652627
29	1.11528	0.000703867
30	1.11876	0.000689136
31	1.12222	0.0006768
32	1.12563	0.000684584
33	1.12908	0.000682133
34	1.13249	0.000677173
35	1.13591	0.000706791
36	1.13934	0.000697024
37	1.14275	0.000682497
38	1.1461	0.000738153
39	1.14948	0.000710332
40	1.15282	0.000705303
41	1.15618	0.000694032
42	1.15948	0.000684264
43	1.16284	0.0006889
44	1.16609	0.000705365
45	1.16942	0.000690881
46	1.17273	0.000691562
47	1.17599	0.000699294
48	1.17926	0.000660068
49	1.1825	0.000652416
50	1.18575	0.000720436
51	1.189	0.000632123
52	1.19223	0.000685545
53	1.19544	0.000659496
54	1.19868	0.000623713
55	1.20187	0.000648593
56	1.20507	0.000649967
57	1.20824	0.000602806
58	1.21137	0.000640555
59	1.21456	0.00061898
60	1.21769	0.000620656
