# dynamic_c=1_k=4_n=100_b=0_p=0.5
#
# N1	aoic	stdev
0	-0.0100632	1.00741
1	0.150191	0.989469
2	0.270845	0.959023
3	0.432969	0.897558
4	0.547641	0.834505
5	0.681396	0.737395
6	0.79551	0.625186
7	0.860246	0.544274
8	0.908775	0.472102
9	0.985545	0.316413
10	1.0051	0.266651
11	1.02832	0.193587
12	1.04291	0.134873
13	1.05035	0.106908
14	1.0608	0.000604396
15	1.0645	0.000637858
16	1.0682	0.000622362
17	1.07179	0.000654817
18	1.07545	0.000647148
19	1.07907	0.000674569
20	1.08269	0.00067291
21	1.0863	0.000689701
22	1.08992	0.000640657
23	1.09348	0.000697115
24	1.09699	0.000671178
25	1.10059	0.000703287
26	1.10411	0.000696497
27	1.10765	0.000683085
28	1.11116	0.000689057
29	1.11463	0.000694345
30	1.11807	0.000728507
31	1.12158	0.000685615
32	1.12504	0.000688028
33	1.1284	0.000708347
34	1.13192	0.000686967
35	1.13531	0.000738043
36	1.13874	0.000715004
37	1.1421	0.00071085
38	1.1455	0.000721102
39	1.14885	0.000680713
40	1.15218	0.000685868
41	1.15557	0.00070023
42	1.15889	0.000683114
43	1.16219	0.000691864
44	1.16553	0.000652798
45	1.16884	0.000715178
46	1.17211	0.000671211
47	1.1754	0.000669316
48	1.17869	0.000696377
49	1.18189	0.000684165
50	1.1852	0.0006454
51	1.18841	0.000646549
52	1.19167	0.000637769
53	1.19487	0.000627442
54	1.19812	0.00063008
55	1.20128	0.000655716
56	1.20448	0.000655858
57	1.2076	0.00063206
58	1.21082	0.00061421
59	1.214	0.000650892
60	1.21715	0.000622012
