# static_c=1_k=4_n=250_b=-0.04_p=0.7
#
# N1	aoic	stdev
0	-0.914226	0.442876
3	-0.767811	0.643424
6	-0.634774	0.757386
9	-0.382138	0.897408
12	-0.188095	0.94751
15	0.134552	0.954602
18	0.359355	0.897713
21	0.640264	0.741385
24	0.805092	0.582342
27	0.929098	0.392814
30	0.984187	0.258083
33	1.01761	0.142787
36	1.03238	0.0501462
39	1.03874	0.00423751
42	1.04324	0.00399075
45	1.04805	0.00162042
48	1.05228	0.00447431
51	1.05675	0.00343685
54	1.06133	0.00261083
57	1.06587	0.00165163
60	1.07023	0.0020716
63	1.0745	0.00260704
66	1.07888	0.00168077
69	1.08319	0.00163925
72	1.08755	0.00198114
75	1.09179	0.00172102
78	1.09603	0.00170223
81	1.1004	0.0015734
84	1.10459	0.001724
87	1.10876	0.00161636
90	1.1129	0.00255307
93	1.11725	0.00158742
96	1.12125	0.00162047
99	1.12549	0.00163551
102	1.12967	0.00161122
105	1.13362	0.00156348
108	1.13777	0.00164341
111	1.14177	0.00157743
114	1.14585	0.00157064
117	1.14992	0.00157807
120	1.15388	0.00151223
123	1.15797	0.00152488
126	1.16177	0.00154195
129	1.16588	0.0014739
132	1.16972	0.00150457
135	1.17377	0.00144459
138	1.17763	0.00139324
141	1.18152	0.00147779
144	1.18551	0.00137869
147	1.18929	0.00142758
150	1.1932	0.00141616
