# static_c=1_k=4_n=250_b=-0.04_p=0
#
# N1	aoic	stdev
0	-0.631926	0.179522
3	-0.529791	0.172095
6	-0.408459	0.177402
9	-0.299148	0.17596
12	-0.18381	0.175751
15	-0.0896465	0.173666
18	-0.000348394	0.169575
21	0.0950131	0.163406
24	0.189131	0.161193
27	0.261032	0.156831
30	0.343836	0.156186
33	0.423553	0.148646
36	0.491615	0.146339
39	0.552005	0.137949
42	0.613848	0.127895
45	0.668569	0.128872
48	0.714428	0.121351
51	0.76636	0.115474
54	0.794921	0.11692
57	0.840126	0.105975
60	0.868128	0.100681
63	0.902314	0.0931474
66	0.930156	0.0875189
69	0.954002	0.0786077
72	0.974137	0.077826
75	0.99795	0.0691439
78	1.01318	0.0652388
81	1.026	0.0646641
84	1.04758	0.0562965
87	1.06035	0.0499618
90	1.07151	0.0503706
93	1.08351	0.0417596
96	1.09287	0.0394315
99	1.09986	0.0380516
102	1.10829	0.0331595
105	1.11815	0.0286938
108	1.12328	0.0290315
111	1.13103	0.0250217
114	1.13636	0.0229164
117	1.14236	0.020406
120	1.14817	0.0176401
123	1.15362	0.0157965
126	1.1581	0.0143573
129	1.1629	0.0130153
132	1.16807	0.0104464
135	1.17267	0.0087224
138	1.17649	0.0088971
141	1.18109	0.00690816
144	1.18518	0.00624311
147	1.18919	0.00545809
150	1.19308	0.00533532
