# static_c=1_k=4_n=250_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-0.887897	0.491798
3	-0.83839	0.551325
6	-0.63071	0.763074
9	-0.486055	0.848837
12	-0.186117	0.951831
15	0.110329	0.961886
18	0.358724	0.902404
21	0.624839	0.758503
24	0.791417	0.601472
27	0.908066	0.436602
30	0.975372	0.291634
33	1.01402	0.163133
36	1.02206	0.14329
39	1.03212	0.103147
42	1.04312	0.00178623
45	1.04753	0.00178918
48	1.05219	0.00177961
51	1.05667	0.00175018
54	1.06099	0.00173268
57	1.06552	0.00177194
60	1.06983	0.00183243
63	1.07434	0.00178821
66	1.07868	0.00173533
69	1.08289	0.00179933
72	1.08724	0.00183621
75	1.09158	0.00173436
78	1.09575	0.00179134
81	1.10014	0.00173706
84	1.10413	0.00170419
87	1.10841	0.00173193
90	1.11256	0.00179266
93	1.11685	0.00175503
96	1.12109	0.00173397
99	1.12508	0.0016818
102	1.12922	0.00167299
105	1.13329	0.0017912
108	1.13738	0.00171161
111	1.1416	0.00167348
114	1.14555	0.00168277
117	1.1496	0.00155843
120	1.15367	0.00167795
123	1.15758	0.0015792
126	1.16156	0.00157801
129	1.16563	0.00155176
132	1.16951	0.00154272
135	1.17339	0.0015536
138	1.17732	0.0015451
141	1.18116	0.00151222
144	1.18516	0.00150335
147	1.18904	0.00148776
150	1.1929	0.00150113
