# dynamic_c=1_k=2_n=100_b=-0.04_p=0.3
#
# N1	aoic	stdev
0	-0.803134	0.629837
1	-0.719089	0.686704
2	-0.609253	0.761759
3	-0.496204	0.814578
4	-0.348136	0.868081
5	-0.128476	0.915939
6	-0.0380104	0.908026
7	0.134812	0.892813
8	0.352952	0.834572
9	0.517358	0.757896
10	0.620976	0.694484
11	0.797076	0.548689
12	0.86125	0.471946
13	0.912019	0.395508
14	0.96734	0.305419
15	1.02088	0.172606
16	1.03999	0.107008
17	1.04736	0.0848196
18	1.05674	0.0385757
19	1.06176	0.000865887
20	1.06524	0.00947553
21	1.06925	0.000916152
22	1.07297	0.000922009
23	1.07665	0.000948272
24	1.08032	0.000911828
25	1.08405	0.000966002
26	1.08767	0.000942334
27	1.09134	0.000987672
28	1.09493	0.000988983
29	1.09855	0.000978378
30	1.10217	0.000994111
31	1.10575	0.00101625
32	1.10937	0.000951571
33	1.11289	0.00102069
34	1.11637	0.00103135
35	1.12001	0.00100611
36	1.1235	0.00102682
37	1.12702	0.00102684
38	1.13057	0.000999116
39	1.13399	0.000980709
40	1.13749	0.000990691
41	1.14092	0.00101819
42	1.14445	0.0010405
43	1.14779	0.00104843
44	1.15123	0.000989944
45	1.15468	0.000997073
46	1.15813	0.000991429
47	1.16148	0.00100856
48	1.16486	0.0010034
49	1.16829	0.0009494
50	1.17162	0.000971564
51	1.17493	0.000967229
52	1.17829	0.00100878
53	1.18161	0.00096403
54	1.18497	0.000956773
55	1.18825	0.000956264
56	1.19151	0.000982599
57	1.19483	0.000888478
58	1.19813	0.00092368
59	1.20134	0.000909296
60	1.20463	0.000917026
