# static_c=1_k=4_n=100_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0419387	0.995217
1	0.138167	0.980158
2	0.251619	0.952494
3	0.442566	0.881935
4	0.546095	0.822411
5	0.646991	0.751197
6	0.783305	0.62121
7	0.815427	0.583432
8	0.914302	0.437195
9	0.938306	0.396255
10	0.989888	0.277288
11	1.01365	0.202025
12	1.02522	0.164809
13	1.02928	0.159973
14	1.04582	0.0712954
15	1.05258	0.00293599
16	1.05632	0.00330851
17	1.05996	0.0029024
18	1.06355	0.0029607
19	1.06697	0.00294339
20	1.07078	0.00293784
21	1.07417	0.00292172
22	1.07768	0.00295574
23	1.08142	0.00295385
24	1.08487	0.00290834
25	1.08848	0.00284493
26	1.09202	0.00287095
27	1.09554	0.00283658
28	1.09871	0.00551146
29	1.10228	0.00300562
30	1.10578	0.00304443
31	1.10922	0.00292147
32	1.11254	0.00295792
33	1.11606	0.00295057
34	1.11948	0.00289986
35	1.12287	0.00300693
36	1.12629	0.00285631
37	1.12956	0.00281993
38	1.13299	0.00298877
39	1.13649	0.00281614
40	1.13976	0.00282171
41	1.14312	0.00273922
42	1.14645	0.00272552
43	1.14962	0.00276508
44	1.15297	0.00261342
45	1.15616	0.00271673
46	1.15939	0.00272474
47	1.16274	0.0027411
48	1.16592	0.00269901
49	1.16922	0.00263395
50	1.17225	0.00276598
51	1.17574	0.00262697
52	1.17886	0.00257559
53	1.18199	0.0026037
54	1.18513	0.00256983
55	1.18838	0.00254809
56	1.19164	0.00254117
57	1.1948	0.00251127
58	1.19771	0.00261545
59	1.201	0.00254032
60	1.20408	0.00239283
