# static_c=1_k=4_n=100_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.0615182	0.993078
1	0.161539	0.976061
2	0.321197	0.932967
3	0.387842	0.904456
4	0.513084	0.841492
5	0.623002	0.768703
6	0.745873	0.66134
7	0.834673	0.558554
8	0.899225	0.464558
9	0.93909	0.394269
10	0.963857	0.344716
11	0.996699	0.263168
12	1.02853	0.145898
13	1.03599	0.119187
14	1.04282	0.0921941
15	1.05175	0.00311231
16	1.05539	0.0030922
17	1.05891	0.00306565
18	1.06256	0.00321794
19	1.0662	0.0031484
20	1.06971	0.00313837
21	1.07323	0.00311119
22	1.07698	0.00323901
23	1.08047	0.00303346
24	1.08391	0.00306123
25	1.08759	0.00306599
26	1.09106	0.0031902
27	1.09446	0.00311782
28	1.0979	0.0032011
29	1.10146	0.00313781
30	1.10496	0.00307047
31	1.10835	0.00314926
32	1.11187	0.00313692
33	1.1152	0.0032496
34	1.11868	0.00300767
35	1.12237	0.00298084
36	1.12557	0.00303989
37	1.12888	0.00309976
38	1.1321	0.00304805
39	1.13549	0.00300338
40	1.13896	0.00299316
41	1.14199	0.00301866
42	1.14559	0.00305439
43	1.14882	0.00300998
44	1.15195	0.00289863
45	1.1553	0.00306088
46	1.15854	0.00282699
47	1.1619	0.00290603
48	1.16494	0.00289019
49	1.16837	0.00289418
50	1.1715	0.00292276
51	1.17488	0.00271528
52	1.17802	0.00289858
53	1.18138	0.0027713
54	1.18445	0.00279458
55	1.18757	0.00284366
56	1.19079	0.00267091
57	1.19413	0.00269774
58	1.19696	0.00269412
59	1.20014	0.00268663
60	1.20333	0.00261995
