# static_c=1_k=4_n=100_b=0_p=0.3
#
# N1	aoic	stdev
0	0.0297616	0.886236
1	0.155939	0.863316
2	0.360369	0.795592
3	0.456134	0.749394
4	0.563049	0.681717
5	0.653614	0.613502
6	0.791715	0.474487
7	0.840462	0.425838
8	0.921874	0.303045
9	0.942051	0.265923
10	0.970331	0.184489
11	0.995792	0.154766
12	1.01143	0.103136
13	1.01762	0.104375
14	1.03464	0.0539438
15	1.0332	0.0768838
16	1.04575	0.0508138
17	1.0483	0.0496036
18	1.05484	0.0438115
19	1.06122	0.0393567
20	1.06372	0.0382449
21	1.06919	0.033771
22	1.07345	0.0313686
23	1.07808	0.0277569
24	1.08295	0.0244371
25	1.08615	0.0228568
26	1.09136	0.0195639
27	1.09491	0.017402
28	1.09914	0.0145283
29	1.10233	0.0154026
30	1.10639	0.0118097
31	1.10958	0.0159172
32	1.11362	0.00946541
33	1.11731	0.0079721
34	1.12002	0.0123982
35	1.12377	0.00952437
36	1.12714	0.0101431
37	1.13085	0.00725607
38	1.13403	0.0091929
39	1.13752	0.007199
40	1.14117	0.00208479
41	1.14425	0.00647741
42	1.14774	0.00204242
43	1.15102	0.0020012
44	1.15425	0.00203668
45	1.1574	0.0059984
46	1.16098	0.00202005
47	1.16417	0.00197599
48	1.16729	0.00199195
49	1.17064	0.00198134
50	1.17377	0.00193614
51	1.17707	0.00188459
52	1.18022	0.00197526
53	1.18332	0.00189164
54	1.18658	0.00192839
55	1.18994	0.00183754
56	1.19296	0.00198501
57	1.19615	0.0018774
58	1.19928	0.00184834
59	1.20244	0.00182288
60	1.20545	0.00182825
