# static_c=1_k=4_n=100_b=0_p=0.5
#
# N1	aoic	stdev
0	0.0102759	0.991078
1	0.0902277	0.978056
2	0.304163	0.92813
3	0.420624	0.880464
4	0.559193	0.803162
5	0.690172	0.70075
6	0.786284	0.604192
7	0.866846	0.500302
8	0.909079	0.434344
9	0.951406	0.358143
10	0.989723	0.265708
11	1.0198	0.160031
12	1.0305	0.123298
13	1.0392	0.0857212
14	1.04638	0.0566876
15	1.05204	0.0179299
16	1.05559	0.0178376
17	1.05965	0.013428
18	1.06374	0.0148621
19	1.06769	0.00733449
20	1.07114	0.0102463
21	1.07489	0.00700087
22	1.07851	0.00603973
23	1.08193	0.00663275
24	1.08541	0.00897445
25	1.08887	0.00835383
26	1.09265	0.00579781
27	1.09595	0.00683276
28	1.09975	0.00261141
29	1.10304	0.00252992
30	1.10668	0.00255385
31	1.11015	0.00251145
32	1.11341	0.00261422
33	1.11694	0.0026749
34	1.12021	0.00374349
35	1.12362	0.00258755
36	1.12714	0.00246671
37	1.13049	0.00340069
38	1.13361	0.00416673
39	1.13725	0.00247441
40	1.1404	0.00414949
41	1.14368	0.00245906
42	1.14712	0.00241735
43	1.15042	0.00247333
44	1.15363	0.00249288
45	1.15699	0.00242723
46	1.16022	0.00237389
47	1.16335	0.00247511
48	1.16671	0.00247148
49	1.16993	0.00236315
50	1.17311	0.0024639
51	1.17637	0.00236084
52	1.17964	0.00228788
53	1.1828	0.00226507
54	1.1858	0.00548197
55	1.18903	0.00225641
56	1.19231	0.0022267
57	1.19555	0.00218688
58	1.19862	0.00228789
59	1.20163	0.00228856
60	1.20486	0.00214802
