# static_c=1_k=4_n=250_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.03642	0.000878311
3	-1.0218	0.088777
6	-1.00987	0.0885515
9	-0.960117	0.276012
12	-0.939487	0.287173
15	-0.823763	0.502785
18	-0.676705	0.664967
21	-0.552677	0.750454
24	-0.274323	0.883453
27	-0.00103563	0.923246
30	0.315377	0.87973
33	0.584056	0.756018
36	0.787778	0.58398
39	0.941201	0.352976
42	0.987313	0.239417
45	1.01442	0.142907
48	1.03293	0.0088743
51	1.03639	0.0515776
54	1.04307	0.00489677
57	1.04774	0.00515301
60	1.05203	0.00574855
63	1.05697	0.00435148
66	1.06151	0.00314959
69	1.06604	0.00362852
72	1.07056	0.00348003
75	1.07503	0.00409868
78	1.07958	0.00341188
81	1.08401	0.00248067
84	1.08841	0.00186738
87	1.09277	0.00276183
90	1.09713	0.00277014
93	1.10139	0.00300975
96	1.10577	0.00271773
99	1.11008	0.00178104
102	1.11442	0.00174114
105	1.11867	0.00167479
108	1.12282	0.00173642
111	1.12706	0.00198858
114	1.13121	0.00234138
117	1.13541	0.00159706
120	1.13968	0.0016475
123	1.1437	0.00171401
126	1.14782	0.00259452
129	1.152	0.00163918
132	1.1561	0.00156366
135	1.16013	0.00148727
138	1.16414	0.00152361
141	1.16817	0.00152339
144	1.17221	0.00149194
147	1.17624	0.00149801
150	1.18019	0.00143066
