# static_c=1_k=4_n=250_b=-0.08_p=0.3
#
# N1	aoic	stdev
0	-1.03492	0.052947
3	-1.01757	0.0316656
6	-0.994368	0.0514421
9	-0.954951	0.117288
12	-0.898792	0.183159
15	-0.789132	0.329194
18	-0.666029	0.424452
21	-0.47626	0.514513
24	-0.269604	0.571549
27	-0.000453112	0.590677
30	0.23516	0.561221
33	0.455382	0.484036
36	0.63341	0.384897
39	0.743902	0.288113
42	0.818914	0.213253
45	0.873552	0.159825
48	0.914467	0.110574
51	0.931598	0.100127
54	0.955984	0.0873986
57	0.969951	0.0813283
60	0.986742	0.0663778
63	1.0019	0.0617881
66	1.01112	0.0578077
69	1.02733	0.0501828
72	1.03657	0.0451225
75	1.04513	0.0428776
78	1.05424	0.0385484
81	1.06349	0.0352069
84	1.06905	0.034297
87	1.07695	0.0296209
90	1.08262	0.0302235
93	1.08965	0.0256349
96	1.09737	0.0217131
99	1.1032	0.0198847
102	1.10826	0.0184885
105	1.11462	0.0147995
108	1.11883	0.0159224
111	1.12287	0.0158982
114	1.12812	0.0137952
117	1.13352	0.0106229
120	1.13778	0.0106401
123	1.14273	0.00853414
126	1.14685	0.00913836
129	1.15074	0.00907171
132	1.15533	0.00767267
135	1.15968	0.00641281
138	1.16387	0.00563963
141	1.16801	0.00561088
144	1.17224	0.00408738
147	1.17646	0.00293598
150	1.18021	0.00441561
