# static_c=1_k=4_n=500_b=-0.04_p=0
#
# N1	aoic	stdev
0	-0.640698	0.122135
5	-0.538666	0.13162
10	-0.451189	0.127052
15	-0.35796	0.124174
20	-0.264189	0.12748
25	-0.179486	0.127305
30	-0.0897639	0.119788
35	-0.0131604	0.116888
40	0.0593506	0.120143
45	0.140393	0.118228
50	0.215826	0.121285
55	0.280949	0.111944
60	0.342107	0.105551
65	0.405078	0.104025
70	0.458124	0.100147
75	0.51866	0.1017
80	0.571481	0.097392
85	0.618159	0.0920935
90	0.662648	0.0877258
95	0.698129	0.0895812
100	0.738354	0.0856182
105	0.773745	0.0813005
110	0.806591	0.0744968
115	0.841468	0.0741474
120	0.862878	0.0692275
125	0.892325	0.0667195
130	0.915822	0.0653078
135	0.93983	0.0604168
140	0.961094	0.0565036
145	0.977761	0.0563344
150	0.995051	0.0509052
155	1.00516	0.0497022
160	1.02076	0.0459788
165	1.03717	0.0416267
170	1.04949	0.0377728
175	1.05759	0.0367969
180	1.07035	0.0331481
185	1.07914	0.0312837
190	1.08696	0.0304192
195	1.09581	0.0279187
200	1.10298	0.0275259
205	1.11011	0.0228501
210	1.11524	0.0223935
215	1.12237	0.0203753
220	1.12805	0.0182318
225	1.13208	0.0183744
230	1.13923	0.0149617
235	1.14368	0.0139196
240	1.14849	0.0123964
245	1.15209	0.0114079
250	1.15651	0.01048
255	1.1605	0.0103202
260	1.16431	0.00893711
265	1.16813	0.00829568
270	1.17209	0.0072743
275	1.17595	0.00604402
280	1.17933	0.00592171
285	1.18293	0.00506931
290	1.18611	0.00538276
295	1.18996	0.00363153
300	1.19317	0.00341575
