# static_c=1_k=4_n=500_b=-0.04_p=0.1
#
# N1	aoic	stdev
0	-0.792639	0.141954
5	-0.687139	0.169144
10	-0.558866	0.191896
15	-0.441185	0.210888
20	-0.315411	0.213392
25	-0.185084	0.220619
30	-0.0498157	0.215126
35	0.0639489	0.210202
40	0.191629	0.202072
45	0.290351	0.189078
50	0.37555	0.171712
55	0.457103	0.16032
60	0.534005	0.148431
65	0.59833	0.132841
70	0.651404	0.123303
75	0.707929	0.111588
80	0.748229	0.105051
85	0.777918	0.0969538
90	0.820868	0.0866042
95	0.84696	0.08326
100	0.874896	0.07939
105	0.900385	0.0728836
110	0.924856	0.0661195
115	0.944243	0.0615175
120	0.963435	0.0593735
125	0.976508	0.0540241
130	0.993217	0.0523251
135	1.0076	0.0478346
140	1.02212	0.0462065
145	1.03096	0.0407916
150	1.04018	0.0400406
155	1.05355	0.0357046
160	1.06329	0.0323702
165	1.07081	0.0309384
170	1.0791	0.027623
175	1.08686	0.0250746
180	1.09321	0.0236151
185	1.09848	0.0225615
190	1.10456	0.0214245
195	1.10999	0.0208016
200	1.11597	0.017247
205	1.12022	0.0173929
210	1.12606	0.0142767
215	1.13014	0.014263
220	1.13402	0.013408
225	1.13978	0.0110353
230	1.14418	0.00972022
235	1.14811	0.00867727
240	1.15176	0.00857502
245	1.15512	0.00864495
250	1.15908	0.00731387
255	1.16292	0.0059778
260	1.16605	0.00633182
265	1.16987	0.00514782
270	1.17329	0.0050112
275	1.17704	0.00381406
280	1.18007	0.00457459
285	1.18347	0.00370807
290	1.18672	0.0037216
295	1.1901	0.0033141
300	1.19346	0.00257639
