# dynamic_c=1_k=2_n=100_b=-0.1_p=0.1
#
# N1	aoic	stdev
0	-1.05618	0.00866354
1	-1.03031	0.0250646
2	-0.9921	0.0615806
3	-0.956041	0.0774665
4	-0.906441	0.0859067
5	-0.853927	0.111386
6	-0.802038	0.130024
7	-0.737559	0.147084
8	-0.666334	0.16933
9	-0.604405	0.189821
10	-0.522729	0.216069
11	-0.444586	0.219643
12	-0.357253	0.231159
13	-0.247089	0.258713
14	-0.157047	0.271621
15	-0.063223	0.271572
16	0.00641331	0.270628
17	0.108793	0.263039
18	0.214134	0.267778
19	0.276976	0.261942
20	0.359561	0.251838
21	0.420561	0.251067
22	0.480573	0.239028
23	0.542392	0.236735
24	0.591645	0.226724
25	0.652609	0.222006
26	0.716863	0.202609
27	0.758706	0.196578
28	0.790079	0.184684
29	0.837444	0.174362
30	0.861915	0.165855
31	0.903228	0.152301
32	0.935976	0.136627
33	0.957125	0.128234
34	0.984524	0.118789
35	0.997397	0.109328
36	1.01509	0.100675
37	1.02956	0.0942873
38	1.04937	0.0803603
39	1.06038	0.0753934
40	1.07313	0.0706075
41	1.08387	0.0612908
42	1.09108	0.0584891
43	1.10143	0.0500398
44	1.10781	0.047022
45	1.11433	0.0435112
46	1.12053	0.0391246
47	1.1278	0.0336193
48	1.13144	0.0350351
49	1.13816	0.0285186
50	1.14222	0.027782
51	1.14874	0.0213296
52	1.15093	0.0251261
53	1.15758	0.0163379
54	1.1609	0.0172345
55	1.1646	0.0167829
56	1.1688	0.0143178
57	1.17343	0.00933634
58	1.17661	0.0113121
59	1.18018	0.00989046
60	1.1838	0.0104662
