# dynamic_c=1_k=2_n=100_b=-0.1_p=0
#
# N1	aoic	stdev
0	-1.0302	0.0648441
1	-0.970052	0.0819789
2	-0.910602	0.0880334
3	-0.843984	0.108689
4	-0.776563	0.117015
5	-0.710375	0.125533
6	-0.648486	0.129488
7	-0.578878	0.138368
8	-0.506434	0.141464
9	-0.445992	0.144946
10	-0.384498	0.142498
11	-0.317707	0.150189
12	-0.26117	0.149496
13	-0.197446	0.157056
14	-0.12847	0.150143
15	-0.0670108	0.162076
16	0.00157788	0.164615
17	0.0510001	0.161904
18	0.115085	0.161807
19	0.158106	0.163389
20	0.210076	0.166012
21	0.261374	0.164869
22	0.308323	0.158111
23	0.36841	0.162672
24	0.40188	0.160463
25	0.444995	0.160522
26	0.485402	0.154693
27	0.52634	0.158227
28	0.571756	0.154204
29	0.605417	0.146019
30	0.641439	0.14979
31	0.679771	0.140855
32	0.705302	0.141018
33	0.731247	0.138465
34	0.762374	0.136532
35	0.795513	0.133311
36	0.815623	0.129792
37	0.841904	0.120643
38	0.866838	0.12182
39	0.893823	0.11845
40	0.907561	0.118491
41	0.931476	0.11327
42	0.94842	0.11004
43	0.967225	0.104758
44	0.980274	0.0951763
45	0.999825	0.0976354
46	1.01786	0.0931986
47	1.02982	0.0883031
48	1.04764	0.0849613
49	1.06022	0.0805076
50	1.07499	0.0755439
51	1.08341	0.0716384
52	1.09479	0.0676602
53	1.09955	0.0678016
54	1.10984	0.0598245
55	1.12126	0.0581292
56	1.13057	0.0553219
57	1.13852	0.0512793
58	1.14552	0.0495377
59	1.15203	0.047121
60	1.15739	0.0449338
