# dynamic_c=1_k=2_n=500_b=-0.08_p=0.3
#
# N1	aoic	stdev
0	-1.04791	9.33905e-05
5	-1.03361	0.00247692
10	-1.01007	0.00366977
15	-0.984665	0.00401027
20	-0.959054	0.00496743
25	-0.93128	0.0165485
30	-0.903752	0.00768632
35	-0.868387	0.0666915
40	-0.81776	0.157184
45	-0.738089	0.267185
50	-0.583855	0.442707
55	-0.363625	0.574369
60	-0.0164043	0.69351
65	0.342381	0.675345
70	0.650818	0.563837
75	0.857698	0.396378
80	0.966259	0.249392
85	1.02705	0.0911574
90	1.03867	0.0354362
95	1.04423	0.000885341
100	1.04818	0.000397086
105	1.05204	0.00040342
110	1.05593	0.000399046
115	1.05981	0.000400685
120	1.06363	0.00041759
125	1.06746	0.000430698
130	1.07128	0.000435795
135	1.07505	0.000457015
140	1.07881	0.000447556
145	1.0826	0.000433142
150	1.08634	0.000446396
155	1.09007	0.000437035
160	1.09377	0.000447121
165	1.09749	0.000456836
170	1.10115	0.000479788
175	1.10485	0.000438194
180	1.10849	0.000454229
185	1.11216	0.000452577
190	1.11577	0.00046985
195	1.11939	0.000466144
200	1.12297	0.000456193
205	1.12659	0.000471255
210	1.13016	0.000444399
215	1.13371	0.000454253
220	1.13724	0.000454419
225	1.1408	0.000463138
230	1.1443	0.000445886
235	1.14782	0.000452813
240	1.15133	0.000442584
245	1.15479	0.000445142
250	1.15826	0.000459162
255	1.16172	0.000445067
260	1.16515	0.000443445
265	1.1686	0.000439938
270	1.17204	0.000427513
275	1.17544	0.000427048
280	1.17888	0.000423478
285	1.18226	0.000417196
290	1.18562	0.000406427
295	1.189	0.000407689
300	1.19234	0.000406538
