# dynamic_c=1_k=2_n=500_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.963192	0.0520751
5	-0.891334	0.0568547
10	-0.813659	0.0595821
15	-0.744	0.06144
20	-0.671474	0.0658971
25	-0.602164	0.0662138
30	-0.525317	0.0712924
35	-0.459147	0.0678454
40	-0.387285	0.0710183
45	-0.32452	0.0737148
50	-0.254896	0.0714569
55	-0.191838	0.0749564
60	-0.133992	0.073916
65	-0.0703653	0.0761175
70	-0.0138998	0.0749849
75	0.0457809	0.0761438
80	0.104768	0.077653
85	0.157039	0.077925
90	0.212086	0.0739062
95	0.260425	0.0735727
100	0.305007	0.0734334
105	0.355777	0.0738144
110	0.398058	0.0736545
115	0.443593	0.0729437
120	0.481958	0.0702225
125	0.522385	0.073022
130	0.563245	0.0694001
135	0.596897	0.0683281
140	0.632831	0.0705662
145	0.664061	0.0662865
150	0.695204	0.0618617
155	0.730618	0.0628341
160	0.756134	0.0585172
165	0.78411	0.0622392
170	0.808074	0.0594297
175	0.833336	0.0558719
180	0.857687	0.0574403
185	0.882835	0.0545548
190	0.902459	0.0534998
195	0.92071	0.0518194
200	0.942238	0.0510856
205	0.95854	0.0481448
210	0.977508	0.0464895
215	0.993442	0.0451206
220	1.00905	0.0427429
225	1.0229	0.0417245
230	1.03682	0.0393481
235	1.04878	0.0382094
240	1.06169	0.0368923
245	1.07293	0.0348555
250	1.08462	0.0330322
255	1.0958	0.0312448
260	1.10575	0.0299332
265	1.1146	0.0288562
270	1.12204	0.0280153
275	1.13327	0.0255294
280	1.14087	0.0242704
285	1.14806	0.0227087
290	1.15493	0.0216702
295	1.16159	0.0202609
300	1.16833	0.0194677
