# dynamic_c=1_k=2_n=250_b=-0.1_p=0
#
# N1	aoic	stdev
0	-1.02923	0.042325
3	-0.955921	0.0534018
6	-0.882749	0.0595033
9	-0.804698	0.0680559
12	-0.731264	0.0731134
15	-0.647631	0.0833628
18	-0.568417	0.0861128
21	-0.489054	0.0869119
24	-0.405075	0.0916694
27	-0.331229	0.0923399
30	-0.256683	0.0967327
33	-0.185956	0.097117
36	-0.107158	0.103587
39	-0.0424052	0.0980843
42	0.0241871	0.100414
45	0.0999299	0.10377
48	0.166937	0.104073
51	0.227286	0.103443
54	0.280994	0.101883
57	0.340758	0.099675
60	0.397108	0.102253
63	0.446916	0.100515
66	0.49818	0.0999742
69	0.543225	0.0956252
72	0.590526	0.0943207
75	0.630163	0.0932514
78	0.669027	0.0915944
81	0.711209	0.088082
84	0.746123	0.0877517
87	0.775726	0.0880497
90	0.812467	0.0824114
93	0.84022	0.0811428
96	0.870316	0.0755817
99	0.897275	0.0740792
102	0.92152	0.0761897
105	0.946464	0.0695368
108	0.965291	0.0654102
111	0.987891	0.0599315
114	1.01086	0.0603434
117	1.02248	0.0562007
120	1.04487	0.0533721
123	1.0579	0.0490438
126	1.07266	0.0494537
129	1.08399	0.0459381
132	1.09445	0.0456224
135	1.10885	0.0406859
138	1.11913	0.0361873
141	1.1312	0.035383
144	1.1371	0.0349964
147	1.1485	0.0309304
150	1.15644	0.0291647
