# dynamic_c=1_k=2_n=250_b=-0.1_p=0.7
#
# N1	aoic	stdev
0	-1.05582	0.00027862
3	-1.04614	0.00174012
6	-1.03536	0.00380167
9	-1.01944	0.0892251
12	-1.00763	0.0632747
15	-0.985342	0.139677
18	-0.946299	0.254316
21	-0.90565	0.310378
24	-0.749284	0.482748
27	-0.65169	0.541587
30	-0.423667	0.725794
33	-0.15887	0.835665
36	0.112761	0.867454
39	0.355734	0.831443
42	0.603696	0.726643
45	0.789226	0.580877
48	0.953316	0.353301
51	0.999106	0.250391
54	1.03403	0.128228
57	1.04659	0.0670251
60	1.05432	0.000637818
63	1.05902	0.000663698
66	1.06369	0.000645879
69	1.06838	0.000665059
72	1.07301	0.000637611
75	1.07763	0.000664293
78	1.08216	0.000659473
81	1.08676	0.000672972
84	1.09128	0.000649841
87	1.09575	0.000658709
90	1.10022	0.000659784
93	1.10473	0.00065953
96	1.10917	0.000665074
99	1.11352	0.000660159
102	1.11795	0.000636485
105	1.12229	0.000658532
108	1.12666	0.000627659
111	1.13101	0.000649207
114	1.13528	0.000634635
117	1.13959	0.00061823
120	1.14388	0.000623827
123	1.1481	0.000591857
126	1.15231	0.000602775
129	1.15651	0.000598281
132	1.16074	0.000609999
135	1.1649	0.000590625
138	1.16904	0.000582201
141	1.17317	0.000603319
144	1.17731	0.00056206
147	1.18141	0.000583266
150	1.18546	0.000567799
