# static_c=1_k=2_n=100_b=-0.08_p=0.5
#
# N1	aoic	stdev
0	-0.997767	0.244343
1	-0.983487	0.223252
2	-0.942038	0.292342
3	-0.863514	0.402314
4	-0.810137	0.436515
5	-0.722871	0.515031
6	-0.618078	0.577253
7	-0.498739	0.609072
8	-0.36251	0.673688
9	-0.268876	0.685485
10	-0.103123	0.701778
11	0.0353414	0.691366
12	0.175867	0.683226
13	0.290909	0.647308
14	0.416886	0.613547
15	0.53228	0.53614
16	0.607155	0.487299
17	0.691092	0.439276
18	0.746459	0.390096
19	0.801372	0.332063
20	0.82696	0.314151
21	0.867571	0.26455
22	0.901452	0.242847
23	0.927416	0.211568
24	0.948719	0.178971
25	0.970318	0.153168
26	0.98002	0.147533
27	0.994091	0.138298
28	1.01452	0.108197
29	1.01839	0.105316
30	1.02261	0.103371
31	1.04025	0.0795004
32	1.04995	0.071995
33	1.05057	0.0792326
34	1.06019	0.072724
35	1.06716	0.0615711
36	1.07424	0.051656
37	1.07938	0.0517113
38	1.08311	0.054729
39	1.09006	0.0467056
40	1.09655	0.0379161
41	1.1002	0.0404993
42	1.10443	0.0402761
43	1.10968	0.0359624
44	1.11259	0.036672
45	1.1192	0.0299538
46	1.12522	0.0258038
47	1.12749	0.0284397
48	1.13164	0.0273634
49	1.13624	0.0238583
50	1.13938	0.0248123
51	1.14489	0.0176044
52	1.14839	0.0185692
53	1.15191	0.0193072
54	1.15552	0.0186112
55	1.15858	0.0171968
56	1.16424	0.00985264
57	1.16707	0.0123101
58	1.17063	0.0109233
59	1.17398	0.0103422
60	1.17729	0.0106682
