# static_c=1_k=4_n=250_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.04487	0.000918534
3	-1.0332	0.0627665
6	-1.02459	0.003716
9	-1.00683	0.108063
12	-0.986575	0.151827
15	-0.960671	0.203977
18	-0.911701	0.314757
21	-0.853276	0.407623
24	-0.707875	0.60176
27	-0.562308	0.720419
30	-0.288244	0.860634
33	0.00652022	0.912211
36	0.281525	0.882303
39	0.546402	0.776585
42	0.819736	0.543575
45	0.921912	0.387899
48	0.996273	0.208338
51	1.02002	0.11663
54	1.03221	0.0470067
57	1.03711	0.0444782
60	1.04315	0.0019241
63	1.04776	0.0018936
66	1.05252	0.00195448
69	1.05718	0.00188944
72	1.06162	0.00196305
75	1.0663	0.00195763
78	1.07084	0.00192707
81	1.07541	0.00201095
84	1.0799	0.00187866
87	1.08431	0.00187765
90	1.08877	0.00196272
93	1.0932	0.00196388
96	1.09753	0.00183592
99	1.10187	0.00191896
102	1.10637	0.00189844
105	1.11074	0.00177396
108	1.11499	0.00193376
111	1.11916	0.00186862
114	1.12351	0.00171909
117	1.12787	0.00184823
120	1.13203	0.00176336
123	1.13618	0.00179737
126	1.14033	0.00174946
129	1.14459	0.00167431
132	1.14873	0.0016849
135	1.15288	0.00169973
138	1.15697	0.00169831
141	1.16115	0.00163956
144	1.16521	0.0016178
147	1.16925	0.00158151
150	1.17339	0.00157961
