# static_c=1_k=4_n=250_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.04573	0.000684336
3	-1.03564	0.00308845
6	-1.02324	0.00880644
9	-1.00718	0.0623814
12	-0.9855	0.10375
15	-0.951948	0.191612
18	-0.898208	0.292219
21	-0.835268	0.372094
24	-0.707158	0.533985
27	-0.533404	0.664149
30	-0.254285	0.787867
33	0.0294781	0.822685
36	0.35551	0.771758
39	0.615696	0.639606
42	0.805196	0.463632
45	0.924949	0.278703
48	0.97091	0.171324
51	0.996835	0.100684
54	1.01176	0.0520441
57	1.01876	0.0391128
60	1.02586	0.0333395
63	1.03455	0.0303502
66	1.0412	0.026027
69	1.04804	0.024292
72	1.05363	0.0218225
75	1.06006	0.0195431
78	1.06589	0.0175951
81	1.07053	0.0166561
84	1.07654	0.0146148
87	1.08145	0.014225
90	1.08638	0.0125009
93	1.09112	0.0121333
96	1.0956	0.0119652
99	1.10057	0.0107703
102	1.10514	0.00982623
105	1.10968	0.00876967
108	1.11487	0.00541287
111	1.11855	0.00772056
114	1.12276	0.00815575
117	1.12761	0.005623
120	1.13188	0.00519137
123	1.13643	0.00408285
126	1.14058	0.0044652
129	1.14472	0.00441351
132	1.14889	0.00407674
135	1.15299	0.00403329
138	1.15717	0.00361347
141	1.16139	0.00284532
144	1.16555	0.0031265
147	1.16978	0.00184032
150	1.17363	0.00244056
