# static_c=1_k=4_n=250_b=-0.1_p=0.3
#
# N1	aoic	stdev
0	-1.04602	0.0023479
3	-1.03399	0.0093123
6	-1.01531	0.0534277
9	-0.991622	0.0388763
12	-0.966037	0.0461089
15	-0.927162	0.0596757
18	-0.861576	0.169178
21	-0.766348	0.272673
24	-0.627677	0.365911
27	-0.487743	0.441585
30	-0.277604	0.518334
33	-0.0489108	0.54326
36	0.2257	0.53549
39	0.445791	0.453499
42	0.594738	0.371964
45	0.725914	0.260979
48	0.788527	0.216384
51	0.847595	0.158757
54	0.880739	0.131149
57	0.907083	0.116161
60	0.938382	0.0855537
63	0.959876	0.0822599
66	0.97479	0.0717288
69	0.987064	0.0695668
72	1.00284	0.0629502
75	1.01663	0.0570403
78	1.02943	0.048394
81	1.03857	0.048486
84	1.04749	0.0473068
87	1.05925	0.0379562
90	1.06337	0.0376315
93	1.07135	0.0343994
96	1.08129	0.0301074
99	1.08912	0.0267163
102	1.09422	0.025446
105	1.10188	0.0235182
108	1.10539	0.0237294
111	1.11095	0.0223404
114	1.11817	0.0179797
117	1.12268	0.0177205
120	1.12803	0.0155595
123	1.13255	0.0151881
126	1.13668	0.0147796
129	1.14257	0.0117147
132	1.14686	0.0109912
135	1.15202	0.00921543
138	1.15662	0.00760716
141	1.16037	0.00807255
144	1.165	0.00584105
147	1.16926	0.0055384
150	1.17347	0.00493324
