# static_c=1_k=4_n=250_b=-0.1_p=0.1
#
# N1	aoic	stdev
0	-1.04272	0.0181383
3	-1.0154	0.0376739
6	-0.973527	0.0609391
9	-0.92436	0.0791185
12	-0.855187	0.0996474
15	-0.780636	0.120273
18	-0.685475	0.150137
21	-0.589997	0.16719
24	-0.483052	0.198434
27	-0.358288	0.202386
30	-0.230265	0.219817
33	-0.100451	0.232263
36	-4.66709e-05	0.231477
39	0.118881	0.215375
42	0.222951	0.212881
45	0.315501	0.20518
48	0.398704	0.182294
51	0.487895	0.177013
54	0.558885	0.16605
57	0.612682	0.14966
60	0.676477	0.14009
63	0.715444	0.13794
66	0.767653	0.121554
69	0.800042	0.117875
72	0.836808	0.109481
75	0.867288	0.10517
78	0.901634	0.0941435
81	0.920941	0.089603
84	0.947333	0.0833782
87	0.973355	0.0756661
90	0.98859	0.073004
93	1.00695	0.0671097
96	1.02261	0.0636607
99	1.03818	0.0591464
102	1.05139	0.0533572
105	1.06318	0.0517988
108	1.07479	0.0451323
111	1.08403	0.044465
114	1.0944	0.0382409
117	1.10465	0.0341433
120	1.11111	0.0325719
123	1.11703	0.0314425
126	1.12778	0.0264732
129	1.13197	0.0261095
132	1.13854	0.0230588
135	1.14435	0.0215558
138	1.15194	0.0166475
141	1.1566	0.0162919
144	1.16126	0.0154311
147	1.16617	0.0133882
150	1.17082	0.0123878
