# static_c=1_k=4_n=250_b=-0.1_p=0.7
#
# N1	aoic	stdev
0	-1.04526	0.000843625
3	-1.03555	0.00214348
6	-1.02056	0.0886087
9	-1.00994	0.0627822
12	-0.993628	0.0883917
15	-0.960539	0.194566
18	-0.897643	0.345816
21	-0.839138	0.426322
24	-0.704827	0.593693
27	-0.534854	0.731509
30	-0.328397	0.831521
33	0.039666	0.903469
36	0.299368	0.862469
39	0.597714	0.727735
42	0.812225	0.540345
45	0.929042	0.365191
48	0.993047	0.210708
51	1.01006	0.159787
54	1.03107	0.0482141
57	1.03809	0.00683224
60	1.04238	0.00821127
63	1.04782	0.00475763
66	1.05218	0.00586533
69	1.05675	0.00598374
72	1.06186	0.003867
75	1.06651	0.00336564
78	1.07086	0.00386765
81	1.07551	0.00322251
84	1.07981	0.00538577
87	1.08451	0.00220463
90	1.08879	0.00417541
93	1.09321	0.00426636
96	1.0977	0.00332488
99	1.10219	0.00253401
102	1.10645	0.00322756
105	1.11078	0.00315929
108	1.11509	0.00296476
111	1.11945	0.00227763
114	1.12369	0.00279282
117	1.12811	0.00169066
120	1.13226	0.0020489
123	1.13654	0.0015991
126	1.14053	0.00216838
129	1.14478	0.00164557
132	1.14899	0.00163738
135	1.15308	0.00159227
138	1.15726	0.00153601
141	1.16133	0.00148671
144	1.16542	0.00153831
147	1.16946	0.00150573
150	1.17355	0.00145701
