# static_c=1_k=2_n=500_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.000788716	0.9945
5	0.310289	0.935059
10	0.64586	0.746821
15	0.782155	0.609588
20	0.924368	0.383053
25	0.990203	0.204186
30	1.01097	0.119583
35	1.02253	0.0337578
40	1.02758	0.00683643
45	1.03125	0.00719514
50	1.03563	0.00563044
55	1.0393	0.00560932
60	1.0426	0.00633246
65	1.04656	0.00593708
70	1.05065	0.00461697
75	1.05407	0.00521147
80	1.05818	0.0039235
85	1.06155	0.00427748
90	1.0649	0.00544154
95	1.06887	0.00394627
100	1.07263	0.00323697
105	1.07596	0.00414372
110	1.07954	0.00397684
115	1.08296	0.00445033
120	1.08684	0.00310737
125	1.09016	0.00293027
130	1.0937	0.00362076
135	1.09736	0.00292421
140	1.10076	0.00274672
145	1.10416	0.00345279
150	1.10769	0.00251227
155	1.11102	0.00324295
160	1.11442	0.00266515
165	1.11806	0.00188981
170	1.12153	0.00213803
175	1.12469	0.00282597
180	1.12807	0.00268369
185	1.13152	0.00200773
190	1.13492	0.0019348
195	1.13813	0.00214986
200	1.14151	0.00168153
205	1.14484	0.00184181
210	1.14809	0.00175668
215	1.15154	0.0014173
220	1.15469	0.00171732
225	1.15806	0.00149296
230	1.16119	0.00188927
235	1.16454	0.00170972
240	1.16781	0.00176304
245	1.17109	0.00140734
250	1.17429	0.00140949
255	1.17737	0.0017172
260	1.1806	0.00154651
265	1.18389	0.00138161
270	1.18698	0.00135793
275	1.1903	0.00134527
280	1.19342	0.0013557
285	1.19645	0.00147039
290	1.19967	0.00125618
295	1.20275	0.00135858
300	1.20598	0.00127437
