# static_c=1_k=2_n=500_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.00164646	0.480767
5	0.229526	0.427705
10	0.369453	0.380457
15	0.496621	0.316578
20	0.596037	0.27233
25	0.666025	0.224542
30	0.739341	0.166499
35	0.777086	0.150824
40	0.821682	0.120232
45	0.851794	0.106906
50	0.878405	0.0877436
55	0.897967	0.0810058
60	0.911392	0.0784126
65	0.936863	0.0650061
70	0.949968	0.0644569
75	0.961365	0.0596302
80	0.976559	0.05254
85	0.98566	0.0488858
90	0.999326	0.0448788
95	1.00623	0.0417827
100	1.01531	0.0414644
105	1.02474	0.0394642
110	1.03298	0.0364237
115	1.04099	0.0322908
120	1.04935	0.0308086
125	1.05424	0.0308582
130	1.06158	0.0287042
135	1.0681	0.0267836
140	1.07457	0.0253041
145	1.08247	0.0227963
150	1.08534	0.0229535
155	1.09107	0.0221021
160	1.09668	0.0204874
165	1.102	0.0189062
170	1.10664	0.0186715
175	1.11213	0.0164605
180	1.11623	0.0170166
185	1.12139	0.0150894
190	1.12573	0.0144078
195	1.12981	0.013328
200	1.13368	0.0132671
205	1.13857	0.0111711
210	1.14223	0.010916
215	1.14596	0.00991981
220	1.14985	0.01011
225	1.15368	0.00970064
230	1.15708	0.00923397
235	1.16139	0.00792462
240	1.16458	0.00779293
245	1.1684	0.00780239
250	1.17192	0.00706814
255	1.1752	0.00659347
260	1.1789	0.0059308
265	1.18225	0.00561362
270	1.1853	0.00574199
275	1.18908	0.00446451
280	1.19249	0.00395726
285	1.19561	0.0040227
290	1.19903	0.00348754
295	1.20216	0.00347433
300	1.20543	0.00317339
