# static_c=1_k=2_n=500_b=0_p=0.9
#
# N1	aoic	stdev
0	0.0132337	0.998342
5	0.301802	0.947053
10	0.548414	0.829392
15	0.785252	0.621486
20	0.907926	0.438404
25	0.991859	0.214423
30	1.00516	0.173623
35	1.0163	0.128371
40	1.02917	0.00162091
45	1.03287	0.00133412
50	1.0366	0.00168304
55	1.04024	0.0014497
60	1.04395	0.00185853
65	1.04759	0.00145574
70	1.05125	0.00146378
75	1.0549	0.0014627
80	1.05846	0.00147576
85	1.06207	0.00155156
90	1.06562	0.00154662
95	1.06932	0.00155855
100	1.07284	0.00157739
105	1.07637	0.00159743
110	1.07985	0.00161558
115	1.08341	0.00165637
120	1.08699	0.00158252
125	1.09048	0.00159152
130	1.09399	0.00159396
135	1.09739	0.00156089
140	1.10079	0.00159203
145	1.10436	0.00156403
150	1.10778	0.0015961
155	1.11117	0.00156555
160	1.11468	0.00156908
165	1.11796	0.00154009
170	1.12144	0.00158699
175	1.12481	0.00156406
180	1.12806	0.0016052
185	1.13152	0.00152495
190	1.1348	0.00158565
195	1.13817	0.0015962
200	1.14152	0.00155087
205	1.14478	0.00155098
210	1.14809	0.00157448
215	1.15133	0.00152588
220	1.15466	0.00151887
225	1.15791	0.00156221
230	1.16121	0.00154812
235	1.16452	0.00141409
240	1.16765	0.00142111
245	1.17102	0.00147448
250	1.17413	0.00145486
255	1.17735	0.00143492
260	1.18057	0.00145783
265	1.18375	0.00142005
270	1.18698	0.00142205
275	1.19007	0.00143999
280	1.19335	0.00135285
285	1.19648	0.00135713
290	1.19958	0.00137378
295	1.20272	0.00135554
300	1.20584	0.00129483
