# static_c=1_k=2_n=500_b=0_p=0.1
#
# N1	aoic	stdev
0	0.00877521	0.177169
5	0.0723138	0.17123
10	0.150367	0.16827
15	0.22951	0.153039
20	0.302281	0.151343
25	0.353556	0.142582
30	0.417194	0.132896
35	0.469561	0.125306
40	0.507175	0.122148
45	0.559334	0.114943
50	0.604825	0.106604
55	0.636662	0.100505
60	0.677384	0.0962024
65	0.710089	0.0935351
70	0.740067	0.0857059
75	0.773595	0.084166
80	0.794032	0.0778509
85	0.820603	0.0731554
90	0.842486	0.0695408
95	0.866993	0.0682538
100	0.885578	0.0662665
105	0.904211	0.0621812
110	0.923626	0.0589046
115	0.937542	0.0554052
120	0.952771	0.0520796
125	0.969282	0.0494824
130	0.985185	0.0476916
135	0.996824	0.0460449
140	1.00735	0.0441819
145	1.01796	0.0407516
150	1.02957	0.0398971
155	1.0407	0.0371082
160	1.04977	0.0359723
165	1.05892	0.0333933
170	1.06855	0.0303864
175	1.07788	0.0315361
180	1.08454	0.0298134
185	1.09137	0.0262917
190	1.0996	0.0256674
195	1.10649	0.0245542
200	1.11328	0.0228915
205	1.11822	0.0220009
210	1.12453	0.0204338
215	1.12967	0.020394
220	1.137	0.0186128
225	1.14129	0.0174564
230	1.14721	0.0161073
235	1.15086	0.0153698
240	1.15652	0.0142806
245	1.16147	0.0128911
250	1.16516	0.012705
255	1.16902	0.0128512
260	1.17394	0.0109571
265	1.17795	0.0102695
270	1.18155	0.00972226
275	1.18539	0.00939544
280	1.18954	0.00779077
285	1.19307	0.00763772
290	1.19659	0.00713173
295	1.20057	0.00615013
300	1.20372	0.00629968
