# dynamic_c=1_k=2_n=100_b=0_p=0.5
#
# N1	aoic	stdev
0	-0.00206097	1.00739
1	0.204768	0.979724
2	0.343001	0.936592
3	0.448559	0.888641
4	0.563237	0.823022
5	0.690163	0.728329
6	0.756603	0.665414
7	0.851643	0.554591
8	0.90948	0.469111
9	0.971439	0.350339
10	1.0029	0.273265
11	1.02853	0.190086
12	1.03596	0.171698
13	1.04676	0.130338
14	1.05893	0.0527719
15	1.06426	0.000848843
16	1.06482	0.068797
17	1.07161	0.00091969
18	1.07524	0.000916417
19	1.07888	0.000912352
20	1.08246	0.000975233
21	1.08603	0.000899425
22	1.08961	0.000938979
23	1.09313	0.00096368
24	1.09674	0.000949632
25	1.10031	0.000982425
26	1.10388	0.00100902
27	1.10736	0.000967669
28	1.11087	0.000938134
29	1.11432	0.000973011
30	1.11782	0.000974731
31	1.1213	0.000975214
32	1.12471	0.000977827
33	1.12816	0.00100574
34	1.13158	0.000948827
35	1.13503	0.00100072
36	1.13841	0.000967055
37	1.14186	0.000970246
38	1.14521	0.000990895
39	1.14856	0.000971302
40	1.15191	0.000992884
41	1.15529	0.000978811
42	1.15858	0.000978029
43	1.16189	0.00101163
44	1.16525	0.000945238
45	1.16852	0.000960867
46	1.17175	0.000993534
47	1.17517	0.00097103
48	1.17841	0.000978892
49	1.1817	0.000973663
50	1.18497	0.000943122
51	1.18814	0.000914007
52	1.1914	0.000928907
53	1.19463	0.000922492
54	1.19782	0.000979398
55	1.20103	0.000943705
56	1.20428	0.000906408
57	1.20748	0.000904688
58	1.2106	0.000910256
59	1.21374	0.000887007
60	1.21693	0.000907991
