# dynamic_c=1_k=2_n=100_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.0220999	1.00507
1	0.209241	0.9778
2	0.289489	0.952548
3	0.454997	0.886036
4	0.534425	0.840561
5	0.616419	0.785229
6	0.784135	0.635643
7	0.807685	0.608881
8	0.875402	0.521771
9	0.943362	0.409396
10	0.99897	0.281483
11	1.01576	0.236651
12	1.0287	0.198582
13	1.04315	0.144036
14	1.05553	0.07574
15	1.06102	0.0528691
16	1.06638	0.00102269
17	1.0684	0.0511064
18	1.07374	0.00108643
19	1.07732	0.00105864
20	1.08094	0.00108817
21	1.08457	0.00107281
22	1.08823	0.00110697
23	1.09176	0.00103696
24	1.09534	0.00110085
25	1.09883	0.00111817
26	1.10251	0.00106629
27	1.10591	0.00107298
28	1.1095	0.00110636
29	1.11295	0.00107405
30	1.11644	0.00109367
31	1.11995	0.00104425
32	1.12338	0.00108726
33	1.12689	0.00105872
34	1.1303	0.00108002
35	1.13372	0.00107216
36	1.13711	0.00113152
37	1.14052	0.00106855
38	1.14388	0.00105775
39	1.1473	0.0010867
40	1.15071	0.00107683
41	1.15399	0.00101255
42	1.15736	0.00106235
43	1.16063	0.00107085
44	1.16394	0.00104046
45	1.16732	0.00107527
46	1.17058	0.000981187
47	1.1738	0.00100665
48	1.17718	0.00107564
49	1.1804	0.0010535
50	1.18371	0.00106023
51	1.18691	0.00100243
52	1.19017	0.00107298
53	1.19335	0.000995678
54	1.1966	0.000996056
55	1.1998	0.0010148
56	1.20301	0.000987883
57	1.20615	0.00101225
58	1.20933	0.000952548
59	1.21251	0.000980467
60	1.2157	0.000979466
