# dynamic_c=1_k=2_n=100_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0140809	1.00629
1	0.147959	0.988818
2	0.282342	0.955071
3	0.361884	0.924628
4	0.519896	0.849312
5	0.653799	0.758413
6	0.771937	0.649599
7	0.791901	0.627823
8	0.88382	0.510328
9	0.948107	0.401411
10	0.972867	0.352866
11	1.02913	0.185342
12	1.0332	0.18225
13	1.03895	0.170845
14	1.05644	0.0754985
15	1.05854	0.0911749
16	1.06558	0.0505743
17	1.07087	0.00100756
18	1.07455	0.000967423
19	1.07817	0.000989242
20	1.08179	0.000991022
21	1.08539	0.00100075
22	1.08897	0.00104012
23	1.0925	0.0010172
24	1.09608	0.00102168
25	1.09972	0.00101187
26	1.1032	0.00104285
27	1.10666	0.00103981
28	1.11022	0.00106285
29	1.11377	0.00105228
30	1.11718	0.00102459
31	1.12068	0.00108671
32	1.12409	0.00102639
33	1.12746	0.000993886
34	1.131	0.00101202
35	1.1344	0.00104859
36	1.13784	0.00101127
37	1.14124	0.00100943
38	1.14456	0.0010414
39	1.14803	0.00102479
40	1.15137	0.00102033
41	1.15469	0.00100657
42	1.15806	0.000965455
43	1.16134	0.00105781
44	1.16475	0.000987561
45	1.16803	0.000986401
46	1.17126	0.00100041
47	1.17458	0.00100743
48	1.17785	0.00101297
49	1.18117	0.000985379
50	1.18436	0.000983327
51	1.18758	0.0010026
52	1.19082	0.000967158
53	1.19405	0.000962661
54	1.19733	0.00097566
55	1.20048	0.000946048
56	1.20366	0.000914105
57	1.20686	0.000932897
58	1.21005	0.000945087
59	1.21321	0.000933521
60	1.21636	0.000909255
