# dynamic_c=1_k=2_n=100_b=0_p=0.1
#
# N1	aoic	stdev
0	-0.00966193	0.649055
1	0.138697	0.621615
2	0.2645	0.590069
3	0.416434	0.554396
4	0.529741	0.494556
5	0.646788	0.441075
6	0.704623	0.404076
7	0.799751	0.340912
8	0.851925	0.292321
9	0.900655	0.244082
10	0.936808	0.209384
11	0.978112	0.158856
12	0.994538	0.145591
13	1.01425	0.112069
14	1.03437	0.0803113
15	1.04202	0.0765175
16	1.05533	0.0487697
17	1.06035	0.0486017
18	1.0668	0.0424551
19	1.07239	0.0326037
20	1.07885	0.0229728
21	1.08282	0.0274313
22	1.08763	0.0203037
23	1.0927	0.0156727
24	1.09647	0.0120896
25	1.10045	0.00842664
26	1.1039	0.00832477
27	1.10796	0.0043109
28	1.1113	0.00388523
29	1.11479	0.00699332
30	1.11812	0.00666736
31	1.1219	0.00211931
32	1.12525	0.0042761
33	1.12884	0.00165203
34	1.13228	0.00150399
35	1.13573	0.000941576
36	1.13912	0.000914863
37	1.14249	0.000931883
38	1.1459	0.000905922
39	1.14925	0.000925666
40	1.15255	0.000937947
41	1.15603	0.000896749
42	1.15928	0.000946771
43	1.1626	0.000920725
44	1.16592	0.000926663
45	1.16927	0.000932553
46	1.17253	0.000976548
47	1.17586	0.000926075
48	1.17904	0.000936672
49	1.18237	0.000907159
50	1.18554	0.000940693
51	1.18885	0.000924119
52	1.19207	0.000904686
53	1.19534	0.000904033
54	1.19855	0.000891148
55	1.20169	0.000924802
56	1.20492	0.000885258
57	1.20817	0.000866321
58	1.21137	0.000857771
59	1.21447	0.000830988
60	1.21772	0.000840536
