# dynamic_c=1_k=4_n=500_b=-0.02_p=0.5
#
# N1	aoic	stdev
0	-0.767122	0.667612
5	-0.581909	0.814797
10	-0.313913	0.937685
15	0.0625661	0.983423
20	0.366284	0.918177
25	0.620161	0.779697
30	0.79809	0.61482
35	0.9459	0.382011
40	0.991677	0.266753
45	1.02723	0.116086
50	1.03663	0.0572671
55	1.04225	0.000214978
60	1.0443	0.0557665
65	1.04985	0.000231341
70	1.05362	0.000237778
75	1.05738	0.000248075
80	1.06112	0.000240151
85	1.06484	0.000250622
90	1.06855	0.000251849
95	1.07223	0.000253127
100	1.07589	0.00025693
105	1.07957	0.00027208
110	1.08322	0.000267973
115	1.08685	0.000267588
120	1.09048	0.000268985
125	1.09407	0.000280717
130	1.09765	0.000268902
135	1.10125	0.000270908
140	1.10479	0.000280957
145	1.10834	0.000283496
150	1.11187	0.000292462
155	1.11539	0.000270088
160	1.11891	0.000276941
165	1.1224	0.000289853
170	1.12587	0.000288099
175	1.12935	0.000298449
180	1.13281	0.00029143
185	1.13625	0.000282237
190	1.13967	0.000286882
195	1.14308	0.000294883
200	1.14652	0.000283488
205	1.14989	0.000274713
210	1.15327	0.000290614
215	1.15663	0.000287166
220	1.16	0.000280774
225	1.16337	0.000278459
230	1.1667	0.00028392
235	1.17004	0.000281129
240	1.17334	0.00027573
245	1.17665	0.000265865
250	1.17993	0.000272705
255	1.18324	0.000258406
260	1.1865	0.000268415
265	1.18975	0.000259947
270	1.193	0.000271069
275	1.19624	0.000251086
280	1.19948	0.000257253
285	1.20271	0.000245576
290	1.20591	0.000261449
295	1.20911	0.000242362
300	1.21229	0.000245101
