# dynamic_c=1_k=4_n=500_b=-0.02_p=0.9
#
# N1	aoic	stdev
0	-0.760761	0.674142
5	-0.540848	0.848437
10	-0.231382	0.965275
15	0.0332615	0.985416
20	0.304526	0.938861
25	0.609374	0.78922
30	0.827873	0.577951
35	0.901984	0.468711
40	0.976363	0.313073
45	1.02144	0.153533
50	1.03272	0.0995416
55	1.04022	0.0567226
60	1.04584	0.000249768
65	1.04963	0.000237101
70	1.05341	0.0002476
75	1.05719	0.000250839
80	1.06094	0.000254324
85	1.06466	0.000259038
90	1.06838	0.000264955
95	1.07208	0.000259462
100	1.07576	0.00027461
105	1.07943	0.000269581
110	1.08307	0.000266771
115	1.08671	0.000266796
120	1.09034	0.000278287
125	1.09394	0.00027129
130	1.09753	0.000282611
135	1.1011	0.00028059
140	1.10468	0.000269422
145	1.10822	0.000278341
150	1.11178	0.000293786
155	1.11527	0.000283646
160	1.11878	0.00028728
165	1.12228	0.000274013
170	1.12576	0.000274738
175	1.12923	0.000285558
180	1.13269	0.000284693
185	1.13614	0.000276214
190	1.13958	0.000278977
195	1.14299	0.000281973
200	1.1464	0.000279009
205	1.14979	0.000274054
210	1.15317	0.000281904
215	1.15655	0.000271413
220	1.15989	0.00026204
225	1.16326	0.000263669
230	1.1666	0.000262536
235	1.1699	0.000273783
240	1.17322	0.000257935
245	1.17653	0.00026243
250	1.17983	0.000258891
255	1.18311	0.00026008
260	1.18639	0.000264388
265	1.18962	0.000244438
270	1.19289	0.00024528
275	1.19612	0.000252551
280	1.19936	0.000259288
285	1.20257	0.000251039
290	1.20578	0.000244308
295	1.20897	0.000231168
300	1.21216	0.000236959
