# dynamic_c=1_k=4_n=500_b=-0.06_p=0.9
#
# N1	aoic	stdev
0	-1.03615	0.0636969
5	-1.0273	0.0635549
10	-1.01799	0.0633949
15	-0.990005	0.198985
20	-0.948561	0.311078
25	-0.835116	0.506888
30	-0.72209	0.590667
35	-0.419945	0.823522
40	-0.195698	0.900762
45	0.0959352	0.927925
50	0.421213	0.859031
55	0.689849	0.700888
60	0.823202	0.567259
65	0.98662	0.274886
70	1.00858	0.210997
75	1.02829	0.131996
80	1.04078	0.0532052
85	1.04473	0.0522626
90	1.05024	0.00028833
95	1.0541	0.000304706
100	1.05795	0.000281757
105	1.06177	0.0003017
110	1.06557	0.000288319
115	1.06938	0.000289552
120	1.07315	0.000282276
125	1.0769	0.000287582
130	1.08064	0.000306027
135	1.08438	0.000284809
140	1.08809	0.000290083
145	1.09176	0.000295385
150	1.09545	0.000292742
155	1.09909	0.000301003
160	1.10274	0.000298824
165	1.10637	0.00028108
170	1.10998	0.000299985
175	1.11358	0.000308764
180	1.11718	0.000286544
185	1.12075	0.000304439
190	1.12429	0.000299199
195	1.12784	0.000287112
200	1.13137	0.00029226
205	1.13488	0.000290888
210	1.13839	0.000291625
215	1.14188	0.000285928
220	1.14538	0.000286111
225	1.14883	0.000278002
230	1.15226	0.000295169
235	1.1557	0.000286634
240	1.15914	0.000278666
245	1.16255	0.0002775
250	1.16595	0.000279679
255	1.16933	0.000273403
260	1.17271	0.000280401
265	1.17609	0.000266278
270	1.17943	0.000274203
275	1.18278	0.000265333
280	1.1861	0.000258345
285	1.18942	0.000265011
290	1.19273	0.000248443
295	1.19603	0.000246128
300	1.19933	0.000246465
