# dynamic_c=1_k=4_n=500_b=-0.06_p=0.7
#
# N1	aoic	stdev
0	-1.03835	9.98733e-05
5	-1.02711	0.06356
10	-1.0167	0.0634074
15	-0.988469	0.188597
20	-0.94334	0.31031
25	-0.852324	0.475902
30	-0.689735	0.633765
35	-0.497717	0.773296
40	-0.154026	0.911848
45	0.0983064	0.927531
50	0.41615	0.860687
55	0.666577	0.719254
60	0.857307	0.523208
65	0.976256	0.304827
70	0.998306	0.248747
75	1.03183	0.107817
80	1.04258	0.000267887
85	1.04649	0.000272108
90	1.05035	0.000270927
95	1.05422	0.000273333
100	1.05807	0.000288199
105	1.06189	0.000287405
110	1.06569	0.000292187
115	1.06947	0.000287622
120	1.07325	0.000283007
125	1.07701	0.000280503
130	1.08074	0.00028981
135	1.08446	0.00029811
140	1.08817	0.000291033
145	1.09187	0.000291398
150	1.09555	0.00029368
155	1.09918	0.000298565
160	1.10284	0.00030361
165	1.10646	0.000307203
170	1.11007	0.000292732
175	1.11368	0.000300191
180	1.11727	0.000297643
185	1.12084	0.000301225
190	1.12441	0.000302089
195	1.12793	0.00029039
200	1.13147	0.000290642
205	1.13497	0.00028994
210	1.13849	0.000292027
215	1.14199	0.000304608
220	1.14544	0.000283848
225	1.14892	0.000290951
230	1.15235	0.000297411
235	1.15581	0.000292961
240	1.15922	0.00027307
245	1.16265	0.000272349
250	1.16602	0.000272092
255	1.16943	0.000267455
260	1.17281	0.00028171
265	1.17617	0.000266267
270	1.17952	0.000272215
275	1.18287	0.000267621
280	1.18619	0.000270998
285	1.18952	0.000257696
290	1.19284	0.000257772
295	1.19614	0.00025906
300	1.19943	0.000258747
