# dynamic_c=1_k=4_n=100_b=-0.04_p=0.5
#
# N1	aoic	stdev
0	-0.735178	0.709016
1	-0.719689	0.712843
2	-0.559767	0.830391
3	-0.367704	0.911658
4	-0.253595	0.934218
5	-0.0682446	0.958875
6	0.0832242	0.954065
7	0.177124	0.93753
8	0.394513	0.879808
9	0.433695	0.85891
10	0.652577	0.734797
11	0.709435	0.686467
12	0.805181	0.593673
13	0.893355	0.480017
14	0.948658	0.389121
15	1.00657	0.253703
16	1.03568	0.152291
17	1.0464	0.106909
18	1.04979	0.112171
19	1.06007	0.0459996
20	1.06529	0.000743657
21	1.06901	0.000698672
22	1.07273	0.000731714
23	1.07648	0.000717557
24	1.08016	0.000726757
25	1.08387	0.000721767
26	1.08756	0.000701238
27	1.09119	0.000723238
28	1.0948	0.000778477
29	1.09845	0.000713187
30	1.10205	0.000731036
31	1.10567	0.000748031
32	1.10926	0.000726286
33	1.11285	0.00073348
34	1.1164	0.000766852
35	1.11988	0.000758103
36	1.12346	0.00075559
37	1.12694	0.0007244
38	1.13046	0.000750834
39	1.13399	0.000748341
40	1.13742	0.000734789
41	1.1409	0.000738461
42	1.14435	0.000722169
43	1.14776	0.000759346
44	1.15121	0.000699685
45	1.15461	0.000725827
46	1.15803	0.000705021
47	1.16141	0.000709616
48	1.16477	0.000704355
49	1.16817	0.000728366
50	1.17151	0.000700734
51	1.17486	0.000709735
52	1.17815	0.000709586
53	1.18149	0.000674486
54	1.18479	0.00067272
55	1.18806	0.000684982
56	1.19143	0.00064349
57	1.19468	0.000681313
58	1.19794	0.000688276
59	1.20119	0.000664826
60	1.20445	0.000652214
