# static_c=1_k=4_n=100_b=-0.02_p=0.9
#
# N1	aoic	stdev
0	-0.437924	0.898223
1	-0.231218	0.963184
2	-0.123597	0.975787
3	0.0330538	0.977546
4	0.205855	0.953624
5	0.304088	0.924286
6	0.488898	0.845975
7	0.624464	0.759598
8	0.68578	0.708195
9	0.779454	0.617739
10	0.850858	0.53134
11	0.929147	0.405426
12	0.972418	0.315439
13	0.97769	0.30699
14	1.01064	0.214423
15	1.02963	0.146249
16	1.04195	0.0845428
17	1.05012	0.00323312
18	1.05374	0.00320975
19	1.05764	0.00326962
20	1.06112	0.0031911
21	1.06477	0.00318405
22	1.06856	0.00328186
23	1.07218	0.00327519
24	1.07571	0.00329013
25	1.07924	0.00332865
26	1.08282	0.00323928
27	1.08642	0.00317712
28	1.0903	0.00318999
29	1.0935	0.00324816
30	1.097	0.0033195
31	1.10057	0.00323762
32	1.10407	0.00331606
33	1.10729	0.00330052
34	1.11103	0.00315827
35	1.11462	0.00311706
36	1.1179	0.00328733
37	1.12131	0.00302573
38	1.12467	0.00308498
39	1.1282	0.00306436
40	1.13152	0.00307228
41	1.13476	0.00309481
42	1.13826	0.00312297
43	1.1417	0.00304869
44	1.14508	0.00306321
45	1.14832	0.00300573
46	1.15168	0.00294257
47	1.15506	0.00303184
48	1.15826	0.00288636
49	1.16171	0.0030131
50	1.16488	0.00285046
51	1.1681	0.002876
52	1.17128	0.00289843
53	1.17464	0.00284521
54	1.17784	0.00283473
55	1.18127	0.00286927
56	1.18432	0.00285905
57	1.18757	0.00285715
58	1.19076	0.00287302
59	1.194	0.00274666
60	1.19703	0.00269761
