# static_c=1_k=4_n=100_b=-0.02_p=0.5
#
# N1	aoic	stdev
0	-0.433434	0.895281
1	-0.299795	0.935456
2	-0.0686532	0.967665
3	0.031088	0.960243
4	0.181168	0.937952
5	0.34838	0.887311
6	0.469754	0.834496
7	0.622009	0.735034
8	0.762812	0.611458
9	0.850042	0.508469
10	0.899215	0.436435
11	0.937867	0.35626
12	0.985649	0.255291
13	1.00274	0.209456
14	1.01962	0.151498
15	1.03712	0.0810361
16	1.04141	0.0743398
17	1.04919	0.0285063
18	1.05379	0.0191094
19	1.05716	0.0183253
20	1.06089	0.039542
21	1.06491	0.0186063
22	1.06941	0.010802
23	1.07291	0.0137018
24	1.07663	0.0109687
25	1.08033	0.0116772
26	1.08387	0.012093
27	1.08784	0.00776663
28	1.09122	0.0120395
29	1.09497	0.00593489
30	1.09864	0.00493635
31	1.1021	0.00490637
32	1.10545	0.00693415
33	1.109	0.00578166
34	1.11261	0.00448096
35	1.11586	0.00567678
36	1.11954	0.00274027
37	1.1227	0.00723329
38	1.1263	0.00511395
39	1.12974	0.00268624
40	1.13309	0.00652167
41	1.13647	0.00262577
42	1.14002	0.00262329
43	1.14327	0.00253461
44	1.14673	0.00246552
45	1.15003	0.00249837
46	1.15332	0.00246521
47	1.15653	0.00253084
48	1.15975	0.00246943
49	1.16323	0.00248203
50	1.16646	0.00248661
51	1.16965	0.0024895
52	1.17294	0.00250314
53	1.17624	0.00240444
54	1.17934	0.00240091
55	1.18253	0.002391
56	1.18581	0.00231139
57	1.18912	0.00223148
58	1.19205	0.00218883
59	1.19538	0.00227731
60	1.19857	0.00221348
