# static_c=1_k=4_n=100_b=-0.02_p=0
#
# N1	aoic	stdev
0	-0.276818	0.324443
1	-0.171758	0.328332
2	-0.0843559	0.316667
3	-0.000871906	0.310669
4	0.0832943	0.291223
5	0.145949	0.281921
6	0.230823	0.279745
7	0.291203	0.267282
8	0.354321	0.254729
9	0.419837	0.24358
10	0.463771	0.244111
11	0.525306	0.227833
12	0.562271	0.224925
13	0.618157	0.223907
14	0.682678	0.198262
15	0.700681	0.201744
16	0.740857	0.18043
17	0.778273	0.177886
18	0.819765	0.170547
19	0.84431	0.163393
20	0.876068	0.148482
21	0.895085	0.145635
22	0.927279	0.13513
23	0.936834	0.130951
24	0.960064	0.121253
25	0.977404	0.115003
26	0.994621	0.110686
27	1.01596	0.0987842
28	1.02345	0.0936186
29	1.03849	0.0866317
30	1.04278	0.0900374
31	1.06131	0.0752927
32	1.06937	0.070245
33	1.07896	0.0637389
34	1.08659	0.0587315
35	1.09266	0.0595192
36	1.09877	0.0545762
37	1.1049	0.0519375
38	1.11553	0.0399699
39	1.11738	0.0429166
40	1.12686	0.0321324
41	1.12939	0.0316699
42	1.13215	0.0342398
43	1.13809	0.0306593
44	1.14348	0.024349
45	1.14628	0.0257083
46	1.15057	0.0227466
47	1.1553	0.0183098
48	1.15884	0.0180344
49	1.16155	0.0191683
50	1.16613	0.0152919
51	1.16938	0.0148575
52	1.17342	0.0116533
53	1.17698	0.0101315
54	1.18089	0.00378133
55	1.18398	0.00416274
56	1.18693	0.00781621
57	1.1906	0.000732783
58	1.19349	0.00597115
59	1.19663	0.00739033
60	1.19994	0.00514571
