# static_c=1_k=4_n=100_b=-0.02_p=0.7
#
# N1	aoic	stdev
0	-0.34086	0.939405
1	-0.262594	0.95547
2	-0.0618265	0.981912
3	0.0896604	0.973656
4	0.114881	0.964719
5	0.299437	0.923798
6	0.484646	0.848414
7	0.566723	0.794806
8	0.698581	0.697216
9	0.805109	0.588107
10	0.853105	0.524603
11	0.931514	0.399651
12	0.975471	0.309629
13	1.00099	0.235782
14	1.01247	0.209883
15	1.03011	0.145395
16	1.04244	0.0860624
17	1.0481	0.0637439
18	1.05487	0.0028055
19	1.05837	0.00520483
20	1.06216	0.00306682
21	1.06576	0.0030524
22	1.06953	0.003009
23	1.07298	0.00314956
24	1.07671	0.00298062
25	1.08007	0.0030623
26	1.08368	0.00463488
27	1.08746	0.00297235
28	1.09083	0.00299101
29	1.0944	0.00300396
30	1.098	0.00293636
31	1.10143	0.00301757
32	1.10495	0.00296809
33	1.1084	0.00300519
34	1.11196	0.00297001
35	1.11525	0.0029455
36	1.1189	0.00285126
37	1.12225	0.00292266
38	1.12563	0.00289664
39	1.12905	0.00286866
40	1.13239	0.00289595
41	1.13577	0.00288145
42	1.13913	0.00291973
43	1.14253	0.00289431
44	1.14581	0.00274684
45	1.14917	0.0028025
46	1.15255	0.00274333
47	1.15568	0.00279645
48	1.15915	0.00272821
49	1.16228	0.0027314
50	1.16559	0.00259393
51	1.16903	0.0026402
52	1.17214	0.00272466
53	1.17562	0.00276094
54	1.17864	0.00262636
55	1.18186	0.00255414
56	1.18506	0.00252458
57	1.18824	0.00260691
58	1.19149	0.00266225
59	1.19461	0.00254119
60	1.19797	0.0025367
