# static_c=1_k=4_n=100_b=-0.02_p=0.1
#
# N1	aoic	stdev
0	-0.362729	0.499344
1	-0.238984	0.491663
2	-0.103769	0.491914
3	-0.00508564	0.479664
4	0.117213	0.460602
5	0.206046	0.448575
6	0.306753	0.417711
7	0.399953	0.393349
8	0.470859	0.362059
9	0.561225	0.324344
10	0.609908	0.302856
11	0.690884	0.271642
12	0.721697	0.252015
13	0.756252	0.243581
14	0.805214	0.20324
15	0.845497	0.19119
16	0.877039	0.171476
17	0.90126	0.160044
18	0.932618	0.137865
19	0.942152	0.142034
20	0.962721	0.128932
21	0.980384	0.114093
22	0.994141	0.106388
23	1.00155	0.105735
24	1.02324	0.087459
25	1.03531	0.0810446
26	1.03954	0.0862638
27	1.0475	0.0758749
28	1.0603	0.0732324
29	1.0676	0.0623041
30	1.07466	0.060764
31	1.08292	0.0550729
32	1.09137	0.0467304
33	1.09624	0.0454715
34	1.10277	0.0385981
35	1.10511	0.0422404
36	1.11073	0.0355084
37	1.11448	0.0354683
38	1.12229	0.0284583
39	1.12381	0.0318446
40	1.12947	0.0247607
41	1.1338	0.0232681
42	1.13735	0.0222029
43	1.142	0.0176426
44	1.14657	0.012425
45	1.14979	0.0137765
46	1.15401	0.0078789
47	1.15631	0.0148066
48	1.15972	0.0141108
49	1.16415	0.00692023
50	1.16682	0.0107941
51	1.17011	0.0105739
52	1.17395	0.00532662
53	1.17725	0.00544454
54	1.1804	0.00554599
55	1.18366	0.00573861
56	1.18685	0.00577479
57	1.18976	0.00801053
58	1.19323	0.00676522
59	1.19667	0.00126937
60	1.1998	0.0011902
