# static_c=1_k=4_n=500_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.00802192	0.998956
5	0.288938	0.951951
10	0.538718	0.837524
15	0.804017	0.59978
20	0.898723	0.4579
25	0.974246	0.286259
30	1.0069	0.167956
35	1.0127	0.155554
40	1.02582	0.0821466
45	1.03325	0.000899303
50	1.03692	0.000965101
55	1.04065	0.00097518
60	1.04435	0.00100905
65	1.04794	0.000987838
70	1.05164	0.0010171
75	1.05529	0.00101105
80	1.0589	0.00101697
85	1.06253	0.00104586
90	1.06612	0.00107688
95	1.06967	0.00104647
100	1.07331	0.00103049
105	1.07681	0.00105667
110	1.08036	0.00111465
115	1.08387	0.00105195
120	1.0874	0.00107759
125	1.09092	0.00106145
130	1.09444	0.00110135
135	1.09787	0.00111724
140	1.10129	0.00107965
145	1.10474	0.00112809
150	1.10824	0.00108683
155	1.1116	0.00109709
160	1.11514	0.00107734
165	1.11843	0.00111787
170	1.12181	0.00113982
175	1.12516	0.00104274
180	1.12861	0.00106304
185	1.13193	0.00104874
190	1.13532	0.00106943
195	1.13862	0.00106671
200	1.14197	0.0010854
205	1.14529	0.00106705
210	1.14851	0.00111639
215	1.15183	0.00105511
220	1.15513	0.00107133
225	1.15837	0.00104414
230	1.1616	0.00104217
235	1.16489	0.00103934
240	1.16813	0.000995986
245	1.17128	0.00100819
250	1.17447	0.000997274
255	1.17779	0.0010297
260	1.18093	0.000991693
265	1.18412	0.000980806
270	1.18729	0.00095856
275	1.19047	0.000936391
280	1.19366	0.000992374
285	1.19679	0.000968954
290	1.19993	0.000950734
295	1.20303	0.00090037
300	1.20614	0.000910058
