# static_c=1_k=4_n=500_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.0276343	0.812444
5	0.339515	0.745033
10	0.593208	0.591799
15	0.758353	0.430369
20	0.855733	0.293707
25	0.931817	0.149407
30	0.958467	0.0965695
35	0.9759	0.058471
40	0.986491	0.0556705
45	0.996155	0.0403695
50	1.00648	0.0359384
55	1.01556	0.0313506
60	1.02268	0.0293497
65	1.02893	0.0263961
70	1.03628	0.0236009
75	1.04197	0.0215485
80	1.04814	0.0186485
85	1.05292	0.017441
90	1.057	0.0181075
95	1.06237	0.0152434
100	1.06701	0.0147827
105	1.07249	0.0122714
110	1.07463	0.0136886
115	1.0798	0.0117867
120	1.08333	0.0111895
125	1.08842	0.00894559
130	1.09174	0.00927908
135	1.09617	0.00750794
140	1.09955	0.008046
145	1.10355	0.00653511
150	1.10711	0.00604101
155	1.11064	0.00566912
160	1.11405	0.00616968
165	1.11771	0.00575773
170	1.12163	0.00385296
175	1.12473	0.00437863
180	1.12847	0.00312133
185	1.13188	0.0027683
190	1.135	0.00369935
195	1.13842	0.00330986
200	1.14205	0.00158463
205	1.14526	0.00228618
210	1.1485	0.00242966
215	1.15181	0.00236638
220	1.15517	0.00181841
225	1.15838	0.00209185
230	1.16181	0.00108313
235	1.16497	0.00189116
240	1.16828	0.00100532
245	1.17152	0.00109111
250	1.17473	0.000754532
255	1.17797	0.000735386
260	1.18114	0.00106155
265	1.18433	0.00111374
270	1.18747	0.000736742
275	1.19066	0.000725349
280	1.19382	0.000728819
285	1.19695	0.000945527
290	1.20009	0.00105777
295	1.20321	0.000723747
300	1.20638	0.000676036
