# static_c=1_k=4_n=500_b=0_p=0.1
#
# N1	aoic	stdev
0	0.000458385	0.279477
5	0.117482	0.259149
10	0.251647	0.244741
15	0.37517	0.20926
20	0.461728	0.200782
25	0.537135	0.175073
30	0.610492	0.153317
35	0.67176	0.142008
40	0.726073	0.119093
45	0.766448	0.112735
50	0.810471	0.0963568
55	0.84198	0.092623
60	0.868461	0.0858711
65	0.898151	0.0730869
70	0.92231	0.0704292
75	0.940675	0.0646454
80	0.960975	0.0583318
85	0.974582	0.0561811
90	0.988145	0.0519923
95	1.00324	0.046953
100	1.01602	0.0434598
105	1.02957	0.0406771
110	1.0355	0.0387956
115	1.04696	0.0349964
120	1.05517	0.0328581
125	1.0624	0.0302727
130	1.06987	0.0271115
135	1.07793	0.0257083
140	1.08471	0.0238308
145	1.09033	0.0220107
150	1.0953	0.0204233
155	1.10011	0.0192537
160	1.10524	0.0181222
165	1.11088	0.0152598
170	1.11566	0.0138617
175	1.11982	0.0125788
180	1.12362	0.0122269
185	1.12811	0.0107131
190	1.13233	0.00932032
195	1.13556	0.00953799
200	1.13986	0.00760681
205	1.1433	0.00763215
210	1.14746	0.00543825
215	1.15054	0.00619563
220	1.15413	0.00536207
225	1.15737	0.00553346
230	1.16106	0.0045295
235	1.16448	0.00358176
240	1.16782	0.00326712
245	1.17119	0.00268164
250	1.1745	0.0021937
255	1.17772	0.00242978
260	1.18095	0.00249196
265	1.18414	0.00244206
270	1.18745	0.000960644
275	1.19062	0.00139693
280	1.19376	0.000932938
285	1.19692	0.00110446
290	1.20009	0.000485364
295	1.20322	0.000474683
300	1.20634	0.000464038
