# static_c=1_k=2_n=100_b=-0.1_p=0.3
#
# N1	aoic	stdev
0	-1.03793	0.05412
1	-1.01201	0.0845091
2	-0.98453	0.0940394
3	-0.945833	0.126865
4	-0.899854	0.1545
5	-0.838541	0.20115
6	-0.784319	0.223079
7	-0.724223	0.257732
8	-0.618295	0.316106
9	-0.530191	0.357667
10	-0.438097	0.372276
11	-0.353491	0.390343
12	-0.227317	0.417956
13	-0.12948	0.419115
14	-0.0323051	0.423557
15	0.0454056	0.408057
16	0.138735	0.407156
17	0.247605	0.39727
18	0.330066	0.384128
19	0.394976	0.35211
20	0.455865	0.345905
21	0.538839	0.317997
22	0.583283	0.290988
23	0.618044	0.285099
24	0.683204	0.259666
25	0.715955	0.247126
26	0.751792	0.229918
27	0.787883	0.209719
28	0.806359	0.201206
29	0.848268	0.181926
30	0.864669	0.178157
31	0.894958	0.154349
32	0.918444	0.146466
33	0.930321	0.145085
34	0.952233	0.133719
35	0.965927	0.121393
36	0.981059	0.113225
37	0.990994	0.109634
38	1.01231	0.0980127
39	1.0285	0.0926886
40	1.03422	0.0896314
41	1.04181	0.0889735
42	1.04734	0.0858242
43	1.06407	0.0727056
44	1.07143	0.067632
45	1.07856	0.0675685
46	1.08881	0.0656861
47	1.09435	0.0595881
48	1.1016	0.0554472
49	1.11053	0.051981
50	1.11497	0.0483995
51	1.12176	0.0443157
52	1.12808	0.0402493
53	1.13152	0.0412975
54	1.1368	0.0398329
55	1.14269	0.0355275
56	1.14715	0.0344487
57	1.15304	0.0286767
58	1.15816	0.0277012
59	1.16199	0.0253644
60	1.16707	0.0221748
