# static_c=1_k=2_n=100_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.03783	0.102214
1	-1.02343	0.110182
2	-1.00665	0.101605
3	-0.964579	0.217229
4	-0.929923	0.258443
5	-0.880086	0.312448
6	-0.828601	0.364318
7	-0.764648	0.404135
8	-0.648223	0.504686
9	-0.522151	0.573056
10	-0.425021	0.594114
11	-0.285069	0.640733
12	-0.177604	0.657256
13	-0.0282008	0.655849
14	0.130221	0.650199
15	0.251222	0.629995
16	0.336807	0.583441
17	0.464564	0.53643
18	0.538209	0.506082
19	0.61519	0.45795
20	0.691694	0.397517
21	0.73405	0.368898
22	0.821138	0.302328
23	0.84446	0.284394
24	0.856855	0.276549
25	0.893359	0.217557
26	0.922605	0.18973
27	0.948581	0.158666
28	0.957521	0.16205
29	0.985221	0.124655
30	0.99583	0.126526
31	1.00673	0.111643
32	1.01511	0.101193
33	1.02268	0.0970052
34	1.03708	0.0853995
35	1.04369	0.0803987
36	1.05318	0.0754283
37	1.05217	0.0775275
38	1.06679	0.0647753
39	1.07044	0.0633622
40	1.07988	0.0565695
41	1.08386	0.0556711
42	1.08904	0.0526834
43	1.09609	0.0458727
44	1.10096	0.0423086
45	1.10746	0.0369565
46	1.1113	0.0372381
47	1.11733	0.0353232
48	1.12068	0.0314771
49	1.12702	0.0280662
50	1.13055	0.0275627
51	1.1335	0.0298021
52	1.13836	0.0260372
53	1.14191	0.0249298
54	1.14727	0.0206657
55	1.15217	0.0165507
56	1.15544	0.017918
57	1.1592	0.0160433
58	1.16222	0.0165978
59	1.16645	0.0143913
60	1.1706	0.0114163
