# static_c=1_k=2_n=100_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.02965	0.153247
1	-1.00951	0.215575
2	-0.984686	0.276153
3	-0.944376	0.361888
4	-0.917178	0.395456
5	-0.848793	0.495042
6	-0.753463	0.608029
7	-0.699915	0.650479
8	-0.603914	0.714668
9	-0.461757	0.798192
10	-0.299223	0.85856
11	-0.204168	0.869498
12	-0.010059	0.893402
13	0.110098	0.885143
14	0.317759	0.839206
15	0.465555	0.779267
16	0.566587	0.72367
17	0.672526	0.649145
18	0.731643	0.597685
19	0.815737	0.504144
20	0.90634	0.38429
21	0.941914	0.333053
22	0.959034	0.301507
23	0.996321	0.209949
24	1.01596	0.158527
25	1.02239	0.151914
26	1.034	0.117509
27	1.03627	0.114183
28	1.05097	0.0548974
29	1.05363	0.068601
30	1.0609	0.0252106
31	1.06485	0.0196357
32	1.06957	0.00732407
33	1.07228	0.0308899
34	1.07727	0.0110182
35	1.08051	0.0103822
36	1.08481	0.00669679
37	1.08799	0.011546
38	1.09238	0.00587953
39	1.09558	0.0100092
40	1.09907	0.00927822
41	1.10376	0.00519274
42	1.10682	0.00787708
43	1.11048	0.00762249
44	1.11422	0.00543804
45	1.11791	0.00505113
46	1.12141	0.00500486
47	1.12479	0.00729559
48	1.12824	0.0059099
49	1.13187	0.00551623
50	1.13564	0.00653763
51	1.13918	0.0056574
52	1.14262	0.00487067
53	1.14633	0.00489561
54	1.14959	0.00461664
55	1.15324	0.00520302
56	1.15676	0.00465095
57	1.15999	0.00454679
58	1.1635	0.00467523
59	1.16683	0.00441666
60	1.17006	0.00456008
