# static_c=1_k=2_n=100_b=-0.1_p=0
#
# N1	aoic	stdev
0	-1.02054	0.0652802
1	-0.963445	0.0757951
2	-0.901476	0.091181
3	-0.833698	0.103726
4	-0.769463	0.107759
5	-0.707408	0.117612
6	-0.63935	0.127136
7	-0.576266	0.129582
8	-0.514609	0.134654
9	-0.444386	0.139221
10	-0.381248	0.14183
11	-0.315078	0.145068
12	-0.251237	0.152866
13	-0.189038	0.148265
14	-0.123201	0.156511
15	-0.0682195	0.164452
16	-0.0171115	0.151524
17	0.0473768	0.161047
18	0.104527	0.165265
19	0.155338	0.162545
20	0.208823	0.163102
21	0.26423	0.160803
22	0.307172	0.164638
23	0.363294	0.160866
24	0.401678	0.159887
25	0.445351	0.158601
26	0.485031	0.150368
27	0.522718	0.152896
28	0.560163	0.144707
29	0.594722	0.153838
30	0.625886	0.150672
31	0.664818	0.144889
32	0.70047	0.140723
33	0.732199	0.138458
34	0.756251	0.131749
35	0.79056	0.131902
36	0.817374	0.123287
37	0.840083	0.120177
38	0.856208	0.123971
39	0.877017	0.118473
40	0.905371	0.115133
41	0.918261	0.112664
42	0.941403	0.10328
43	0.958041	0.100073
44	0.971744	0.0995075
45	0.994571	0.0909791
46	1.00889	0.0873692
47	1.02221	0.0832327
48	1.03432	0.0816486
49	1.04268	0.0797562
50	1.0627	0.0741873
51	1.07291	0.0715235
52	1.08143	0.0694744
53	1.09352	0.0647436
54	1.10033	0.0608789
55	1.11346	0.0568514
56	1.12191	0.0507947
57	1.12689	0.0523108
58	1.13645	0.0471169
59	1.14438	0.0428385
60	1.14588	0.0452972
