# static_c=1_k=4_n=250_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.00998588	0.997986
3	0.288568	0.950064
6	0.498234	0.85884
9	0.696536	0.714623
12	0.852247	0.535742
15	0.913783	0.436249
18	0.973334	0.30748
21	1.01904	0.141975
24	1.02727	0.114059
27	1.03717	0.0556004
30	1.04338	0.00155655
33	1.04782	0.00153332
36	1.05229	0.00153336
39	1.05655	0.00157852
42	1.06098	0.00163246
45	1.06522	0.00162138
48	1.06946	0.00162169
51	1.07391	0.00161723
54	1.07814	0.00164297
57	1.08235	0.00167839
60	1.08657	0.00169642
63	1.09075	0.00169213
66	1.09499	0.0016513
69	1.09909	0.00162234
72	1.10321	0.00171326
75	1.10747	0.00168024
78	1.11147	0.00169722
81	1.11553	0.00164344
84	1.11965	0.00167563
87	1.12376	0.00158985
90	1.1277	0.00166067
93	1.13187	0.00171319
96	1.13581	0.0016181
99	1.13994	0.00162193
102	1.14377	0.00159764
105	1.14783	0.00155536
108	1.15173	0.00165088
111	1.1557	0.00158695
114	1.15962	0.00158122
117	1.16345	0.00160038
120	1.1673	0.00152396
123	1.17127	0.00150445
126	1.17508	0.0015603
129	1.17892	0.00159073
132	1.18278	0.00148776
135	1.18666	0.00144082
138	1.19034	0.0013957
141	1.19412	0.00151726
144	1.19795	0.00148382
147	1.20174	0.00142887
150	1.20545	0.0014277
