# static_c=1_k=4_n=250_b=0_p=0.1
#
# N1	aoic	stdev
0	0.0109216	0.37957
3	0.146457	0.343811
6	0.285637	0.315653
9	0.409658	0.283956
12	0.521646	0.260745
15	0.599913	0.224931
18	0.66127	0.199691
21	0.735998	0.172408
24	0.791388	0.152281
27	0.834968	0.128608
30	0.865459	0.124578
33	0.903504	0.105575
36	0.926561	0.0983098
39	0.949604	0.0914816
42	0.97545	0.0781956
45	0.993071	0.0707816
48	1.00083	0.0685119
51	1.01987	0.0622854
54	1.03592	0.0530364
57	1.04499	0.0503125
60	1.05449	0.0448014
63	1.065	0.0407492
66	1.07358	0.0388399
69	1.08007	0.0349598
72	1.09059	0.0290448
75	1.09709	0.026315
78	1.1019	0.0248085
81	1.10947	0.0202571
84	1.11453	0.0188741
87	1.11965	0.0170119
90	1.12385	0.0163533
93	1.13012	0.0118179
96	1.13396	0.0126215
99	1.13871	0.0101868
102	1.14304	0.00972936
105	1.14675	0.0104105
108	1.15071	0.00967669
111	1.15587	0.00621503
114	1.16008	0.00410384
117	1.16374	0.00583408
120	1.16735	0.00648198
123	1.17165	0.0047171
126	1.17577	0.00246449
129	1.17948	0.00325308
132	1.18349	0.00227214
135	1.18726	0.00308178
138	1.19115	0.00174692
141	1.19495	0.00242038
144	1.19879	0.000705607
147	1.2025	0.00130934
150	1.20628	0.000721535
