# dynamic_c=1_k=4_n=100_b=-0.1_p=0.3
#
# N1	aoic	stdev
0	-1.05375	0.0634337
1	-1.04171	0.109671
2	-1.02949	0.128913
3	-1.00979	0.183448
4	-0.993647	0.197038
5	-0.96861	0.251753
6	-0.926027	0.325394
7	-0.871968	0.408788
8	-0.846713	0.403742
9	-0.72683	0.532049
10	-0.630219	0.595279
11	-0.475751	0.66525
12	-0.2742	0.744869
13	-0.146382	0.760349
14	0.036449	0.764286
15	0.273154	0.74629
16	0.500695	0.676152
17	0.616024	0.60408
18	0.748777	0.516577
19	0.833252	0.446693
20	0.928988	0.33416
21	0.99103	0.228244
22	1.02958	0.126084
23	1.03696	0.114604
24	1.0486	0.0751886
25	1.05723	0.015081
26	1.06098	0.0251225
27	1.06501	0.0203438
28	1.06947	0.000827245
29	1.07337	0.00082333
30	1.07724	0.000856136
31	1.08099	0.000850604
32	1.08484	0.00083394
33	1.08855	0.000851183
34	1.09235	0.00084516
35	1.09614	0.000847048
36	1.09988	0.000827471
37	1.10355	0.00082682
38	1.10735	0.000837674
39	1.11098	0.00082428
40	1.11462	0.000862719
41	1.11838	0.000817248
42	1.12192	0.000848026
43	1.12561	0.000872175
44	1.12923	0.00082591
45	1.1328	0.000819282
46	1.13638	0.00087525
47	1.13995	0.000824382
48	1.14351	0.000797888
49	1.14708	0.000824371
50	1.15058	0.000778621
51	1.15408	0.000789749
52	1.15762	0.000791596
53	1.1611	0.000796165
54	1.16458	0.000774717
55	1.16807	0.00080186
56	1.17155	0.000755039
57	1.17496	0.0007468
58	1.17838	0.000719168
59	1.18179	0.000735239
60	1.18521	0.000743841
